Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,8.53071,16.28475,191,661,,,INTERNET,2020 ,Abril
NARANJAS,3.17432,3.87034,122,265,,,INTERNET,2020 ,Abril
MANDARINAS,52013,1.32610,255,129,,,INTERNET,2020 ,Abril
LIMONES,25811,53925,209,132,,,INTERNET,2020 ,Abril
PLATANOS,1.25157,2.28594,183,37,,,INTERNET,2020 ,Abril
MANZANAS,1.33240,2.38770,179,293,,,INTERNET,2020 ,Abril
PERAS,35138,74330,212,144,,,INTERNET,2020 ,Abril
MELOCOTONES,1778,1280,072,004,,,INTERNET,2020 ,Abril
NECTARINAS,1106,4077,369,005,,,INTERNET,2020 ,Abril
ALBARICOQUES,310,216,07,002,,,INTERNET,2020 ,Abril
FRESAS/FRESON,46999,1.40534,299,191,,,INTERNET,2020 ,Abril
MELON,9114,22500,247,016,,,INTERNET,2020 ,Abril
SANDIA,3948,6602,167,007,,,INTERNET,2020 ,Abril
CIRUELAS,1740,4856,279,014,,,INTERNET,2020 ,Abril
CEREZAS,000,000,0,0,,,INTERNET,2020 ,Abril
UVAS,4470,21358,478,033,,,INTERNET,2020 ,Abril
KIWI,36616,1.08311,296,14,,,INTERNET,2020 ,Abril
AGUACATE,19965,90320,452,112,,,INTERNET,2020 ,Abril
PIÑA,15836,30853,195,053,,,INTERNET,2020 ,Abril
OTRAS FRUTAS FRESCAS,22400,82306,367,087,,,INTERNET,2020 ,Abril
POMELO,7270,27463,378,015,,,INTERNET,2020 ,Abril
CHIRIMOYA,000,000,0,0,,,INTERNET,2020 ,Abril
MANGO,4223,12563,297,032,,,INTERNET,2020 ,Abril
FRUTAS IV GAMA,25049,64552,258,069,,,INTERNET,2020 ,Abril
