Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.66804,2.36595,142,222,,,INTERNET,2017 ,Abril
NARANJAS,70495,61893,088,062,,,INTERNET,2017 ,Abril
MANDARINAS,4189,6942,166,018,,,INTERNET,2017 ,Abril
LIMONES,5488,9308,17,03,,,INTERNET,2017 ,Abril
PLATANOS,20618,31288,152,114,,,INTERNET,2017 ,Abril
MANZANAS,19328,28369,147,069,,,INTERNET,2017 ,Abril
PERAS,9403,13288,141,04,,,INTERNET,2017 ,Abril
MELOCOTONES,000,000,0,0,,,INTERNET,2017 ,Abril
NECTARINAS,000,000,0,0,,,INTERNET,2017 ,Abril
ALBARICOQUES,000,000,0,0,,,INTERNET,2017 ,Abril
FRESAS/FRESON,9850,20282,206,06,,,INTERNET,2017 ,Abril
MELON,8353,8253,099,011,,,INTERNET,2017 ,Abril
SANDIA,1604,2772,173,006,,,INTERNET,2017 ,Abril
CIRUELAS,730,2806,384,008,,,INTERNET,2017 ,Abril
CEREZAS,000,000,0,0,,,INTERNET,2017 ,Abril
UVAS,2780,11411,41,018,,,INTERNET,2017 ,Abril
KIWI,4226,13973,331,027,,,INTERNET,2017 ,Abril
AGUACATE,3288,9370,285,021,,,INTERNET,2017 ,Abril
PIÑA,3417,8152,239,017,,,INTERNET,2017 ,Abril
OTRAS FRUTAS FRESCAS,3035,8487,28,016,,,INTERNET,2017 ,Abril
POMELO,000,000,0,0,,,INTERNET,2017 ,Abril
CHIRIMOYA,000,000,0,0,,,INTERNET,2017 ,Abril
FRUTAS IV GAMA,2331,5558,238,02,,,INTERNET,2017 ,Abril
