Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.58021,2.29518,145,189,,,INTERNET,2016 ,Noviembre
NARANJAS,51699,50299,097,055,,,INTERNET,2016 ,Noviembre
MANDARINAS,20872,23843,114,056,,,INTERNET,2016 ,Noviembre
LIMONES,2831,5700,201,028,,,INTERNET,2016 ,Noviembre
PLATANOS,16318,22884,14,06,,,INTERNET,2016 ,Noviembre
MANZANAS,14042,22798,162,052,,,INTERNET,2016 ,Noviembre
PERAS,8588,11385,133,047,,,INTERNET,2016 ,Noviembre
MELOCOTONES,2653,4755,179,013,,,INTERNET,2016 ,Noviembre
NECTARINAS,000,000,0,0,,,INTERNET,2016 ,Noviembre
ALBARICOQUES,190,283,149,002,,,INTERNET,2016 ,Noviembre
FRESAS/FRESON,723,2411,334,003,,,INTERNET,2016 ,Noviembre
MELON,6682,8291,124,011,,,INTERNET,2016 ,Noviembre
SANDIA,000,000,0,0,,,INTERNET,2016 ,Noviembre
CIRUELAS,501,698,139,002,,,INTERNET,2016 ,Noviembre
CEREZAS,000,000,0,0,,,INTERNET,2016 ,Noviembre
UVAS,6038,9521,158,02,,,INTERNET,2016 ,Noviembre
KIWI,4015,13801,344,024,,,INTERNET,2016 ,Noviembre
AGUACATE,1630,6864,421,02,,,INTERNET,2016 ,Noviembre
PIÑA,4362,6447,148,013,,,INTERNET,2016 ,Noviembre
OTRAS FRUTAS FRESCAS,16878,39539,234,056,,,INTERNET,2016 ,Noviembre
FRUTAS IV GAMA,4729,7301,154,018,,,INTERNET,2016 ,Noviembre
