Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.17834,3.80994,175,266,,,INTERNET,2019 ,Febrero
NARANJAS,93970,1.20132,128,074,,,INTERNET,2019 ,Febrero
MANDARINAS,22670,31455,139,078,,,INTERNET,2019 ,Febrero
LIMONES,2170,2924,135,013,,,INTERNET,2019 ,Febrero
PLATANOS,29156,54338,186,117,,,INTERNET,2019 ,Febrero
MANZANAS,20438,33344,163,06,,,INTERNET,2019 ,Febrero
PERAS,12707,23797,187,048,,,INTERNET,2019 ,Febrero
MELOCOTONES,000,000,0,0,,,INTERNET,2019 ,Febrero
NECTARINAS,000,000,0,0,,,INTERNET,2019 ,Febrero
ALBARICOQUES,000,000,0,0,,,INTERNET,2019 ,Febrero
FRESAS/FRESON,9769,33530,343,064,,,INTERNET,2019 ,Febrero
MELON,5071,9358,185,005,,,INTERNET,2019 ,Febrero
SANDIA,000,000,0,0,,,INTERNET,2019 ,Febrero
CIRUELAS,304,1122,369,002,,,INTERNET,2019 ,Febrero
CEREZAS,000,000,0,0,,,INTERNET,2019 ,Febrero
UVAS,1829,7600,416,014,,,INTERNET,2019 ,Febrero
KIWI,7849,24017,306,042,,,INTERNET,2019 ,Febrero
AGUACATE,5436,15747,29,023,,,INTERNET,2019 ,Febrero
PIÑA,828,2137,258,008,,,INTERNET,2019 ,Febrero
OTRAS FRUTAS FRESCAS,5637,21495,381,036,,,INTERNET,2019 ,Febrero
POMELO,000,000,0,0,,,INTERNET,2019 ,Febrero
CHIRIMOYA,000,000,0,0,,,INTERNET,2019 ,Febrero
MANGO,660,1228,186,002,,,INTERNET,2019 ,Febrero
FRUTAS IV GAMA,16610,30237,182,036,,,INTERNET,2019 ,Febrero
