Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.08423,1.71641,158,153,,,INTERNET,2015 ,Mayo
NARANJAS,16694,20741,124,035,,,INTERNET,2015 ,Mayo
MANDARINAS,1869,2633,141,008,,,INTERNET,2015 ,Mayo
LIMONES,2650,4306,162,02,,,INTERNET,2015 ,Mayo
PLATANOS,18029,26465,147,078,,,INTERNET,2015 ,Mayo
MANZANAS,10290,12993,126,042,,,INTERNET,2015 ,Mayo
PERAS,7125,11098,156,024,,,INTERNET,2015 ,Mayo
MELOCOTONES,1311,2168,165,007,,,INTERNET,2015 ,Mayo
NECTARINAS,516,664,129,002,,,INTERNET,2015 ,Mayo
ALBARICOQUES,2647,7853,297,016,,,INTERNET,2015 ,Mayo
FRESAS/FRESON,2018,4664,231,023,,,INTERNET,2015 ,Mayo
MELON,12718,17260,136,026,,,INTERNET,2015 ,Mayo
SANDIA,22143,24348,11,023,,,INTERNET,2015 ,Mayo
CIRUELAS,1777,6109,344,006,,,INTERNET,2015 ,Mayo
CEREZAS,1738,8083,465,013,,,INTERNET,2015 ,Mayo
UVAS,701,1066,152,003,,,INTERNET,2015 ,Mayo
KIWI,3284,10119,308,01,,,INTERNET,2015 ,Mayo
AGUACATE,813,4336,533,01,,,INTERNET,2015 ,Mayo
PIÑA,457,548,12,002,,,INTERNET,2015 ,Mayo
OTRAS FRUTAS FRESCAS,1642,6188,377,011,,,INTERNET,2015 ,Mayo
FRUTAS IV GAMA,000,000,0,0,,,INTERNET,2015 ,Mayo
