Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.75309,2.26187,129,227,,,INTERNET,2016 ,Julio
NARANJAS,26309,27870,106,032,,,INTERNET,2016 ,Julio
MANDARINAS,000,000,0,0,,,INTERNET,2016 ,Julio
LIMONES,2599,5972,23,017,,,INTERNET,2016 ,Julio
PLATANOS,11037,21445,194,062,,,INTERNET,2016 ,Julio
MANZANAS,7694,10416,135,032,,,INTERNET,2016 ,Julio
PERAS,2263,3087,136,014,,,INTERNET,2016 ,Julio
MELOCOTONES,12321,18388,149,042,,,INTERNET,2016 ,Julio
NECTARINAS,3583,5608,157,02,,,INTERNET,2016 ,Julio
ALBARICOQUES,2204,4860,221,018,,,INTERNET,2016 ,Julio
FRESAS/FRESON,481,1791,372,004,,,INTERNET,2016 ,Julio
MELON,37918,41661,11,06,,,INTERNET,2016 ,Julio
SANDIA,49982,37112,074,079,,,INTERNET,2016 ,Julio
CIRUELAS,876,1317,15,009,,,INTERNET,2016 ,Julio
CEREZAS,2323,9577,412,018,,,INTERNET,2016 ,Julio
UVAS,844,3469,411,007,,,INTERNET,2016 ,Julio
KIWI,3396,10536,31,014,,,INTERNET,2016 ,Julio
AGUACATE,605,2362,39,008,,,INTERNET,2016 ,Julio
PIÑA,3487,5142,147,013,,,INTERNET,2016 ,Julio
OTRAS FRUTAS FRESCAS,7385,15576,211,05,,,INTERNET,2016 ,Julio
FRUTAS IV GAMA,8647,13208,153,031,,,INTERNET,2016 ,Julio
