Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,94372,1.28485,136,11,,,INTERNET,2013 ,Febrero
NARANJAS,56011,65544,117,046,,,INTERNET,2013 ,Febrero
MANDARINAS,5110,9717,19,014,,,INTERNET,2013 ,Febrero
LIMONES,2373,3645,154,018,,,INTERNET,2013 ,Febrero
PLATANOS,11247,14302,127,045,,,INTERNET,2013 ,Febrero
MANZANAS,6568,10020,153,031,,,INTERNET,2013 ,Febrero
PERAS,2171,3910,18,011,,,INTERNET,2013 ,Febrero
MELOCOTONES,000,000,0,0,,,INTERNET,2013 ,Febrero
ALBARICOQUES,000,000,0,0,,,INTERNET,2013 ,Febrero
FRESAS/FRESON,2561,7945,31,016,,,INTERNET,2013 ,Febrero
MELON,000,000,0,0,,,INTERNET,2013 ,Febrero
SANDIA,000,000,0,0,,,INTERNET,2013 ,Febrero
CIRUELAS,069,260,375,001,,,INTERNET,2013 ,Febrero
CEREZAS,000,000,0,0,,,INTERNET,2013 ,Febrero
UVAS,000,000,0,0,,,INTERNET,2013 ,Febrero
KIWI,5498,9022,164,019,,,INTERNET,2013 ,Febrero
AGUACATE,320,803,251,003,,,INTERNET,2013 ,Febrero
PIÑA,1333,1801,135,005,,,INTERNET,2013 ,Febrero
OTRAS FRUTAS FRESCAS,1112,1516,136,007,,,INTERNET,2013 ,Febrero
FRUTAS IV GAMA,4106,3365,082,004,,,INTERNET,2013 ,Febrero
FRUTAS ECOLOGICAS,15831,24595,155,013,,,INTERNET,2013 ,Febrero
