Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,5.05534,10.06754,199,411,,,INTERNET,2020 ,Junio
NARANJAS,84385,1.18073,14,132,,,INTERNET,2020 ,Junio
MANDARINAS,206,377,183,001,,,INTERNET,2020 ,Junio
LIMONES,19006,37822,199,098,,,INTERNET,2020 ,Junio
PLATANOS,54744,1.00705,184,175,,,INTERNET,2020 ,Junio
MANZANAS,45175,66523,147,14,,,INTERNET,2020 ,Junio
PERAS,25955,52277,201,085,,,INTERNET,2020 ,Junio
MELOCOTONES,22716,54892,242,093,,,INTERNET,2020 ,Junio
NECTARINAS,12503,26564,212,058,,,INTERNET,2020 ,Junio
ALBARICOQUES,13193,29737,225,062,,,INTERNET,2020 ,Junio
FRESAS/FRESON,8046,34964,435,051,,,INTERNET,2020 ,Junio
MELON,48131,80115,166,099,,,INTERNET,2020 ,Junio
SANDIA,94274,1.12939,12,121,,,INTERNET,2020 ,Junio
CIRUELAS,4392,9710,221,035,,,INTERNET,2020 ,Junio
CEREZAS,14194,68436,482,074,,,INTERNET,2020 ,Junio
UVAS,2165,11090,512,018,,,INTERNET,2020 ,Junio
KIWI,10750,44157,411,056,,,INTERNET,2020 ,Junio
AGUACATE,16015,68940,43,099,,,INTERNET,2020 ,Junio
PIÑA,7984,12128,152,028,,,INTERNET,2020 ,Junio
OTRAS FRUTAS FRESCAS,21701,77305,356,117,,,INTERNET,2020 ,Junio
POMELO,423,591,14,003,,,INTERNET,2020 ,Junio
CHIRIMOYA,000,000,0,0,,,INTERNET,2020 ,Junio
MANGO,4004,14815,37,019,,,INTERNET,2020 ,Junio
FRUTAS IV GAMA,7007,14024,2,023,,,INTERNET,2020 ,Junio
