Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.27429,2.20108,173,203,,,INTERNET,2017 ,Octubre
NARANJAS,37748,45651,121,04,,,INTERNET,2017 ,Octubre
MANDARINAS,7920,10946,138,042,,,INTERNET,2017 ,Octubre
LIMONES,2701,5070,188,02,,,INTERNET,2017 ,Octubre
PLATANOS,27174,50476,186,122,,,INTERNET,2017 ,Octubre
MANZANAS,9151,15667,171,033,,,INTERNET,2017 ,Octubre
PERAS,9749,16824,173,041,,,INTERNET,2017 ,Octubre
MELOCOTONES,5282,9402,178,021,,,INTERNET,2017 ,Octubre
NECTARINAS,1297,1716,132,005,,,INTERNET,2017 ,Octubre
ALBARICOQUES,000,000,0,0,,,INTERNET,2017 ,Octubre
FRESAS/FRESON,314,1592,507,005,,,INTERNET,2017 ,Octubre
MELON,4302,5567,129,01,,,INTERNET,2017 ,Octubre
SANDIA,6029,8543,142,012,,,INTERNET,2017 ,Octubre
CIRUELAS,1213,2156,178,011,,,INTERNET,2017 ,Octubre
CEREZAS,000,000,0,0,,,INTERNET,2017 ,Octubre
UVAS,2560,8435,329,02,,,INTERNET,2017 ,Octubre
KIWI,2750,8479,308,01,,,INTERNET,2017 ,Octubre
AGUACATE,1139,6445,566,014,,,INTERNET,2017 ,Octubre
PIÑA,1388,1964,141,008,,,INTERNET,2017 ,Octubre
OTRAS FRUTAS FRESCAS,6710,21176,316,036,,,INTERNET,2017 ,Octubre
POMELO,092,166,18,001,,,INTERNET,2017 ,Octubre
CHIRIMOYA,000,000,0,0,,,INTERNET,2017 ,Octubre
FRUTAS IV GAMA,1409,5561,395,006,,,INTERNET,2017 ,Octubre
