Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,80562,1.19497,148,117,,,INTERNET,2013 ,Abril
NARANJAS,37367,42938,115,029,,,INTERNET,2013 ,Abril
MANDARINAS,2126,4674,22,01,,,INTERNET,2013 ,Abril
LIMONES,1996,2706,136,013,,,INTERNET,2013 ,Abril
PLATANOS,9241,13395,145,042,,,INTERNET,2013 ,Abril
MANZANAS,12902,20082,156,05,,,INTERNET,2013 ,Abril
PERAS,2395,3530,147,016,,,INTERNET,2013 ,Abril
MELOCOTONES,775,767,099,005,,,INTERNET,2013 ,Abril
ALBARICOQUES,000,000,0,0,,,INTERNET,2013 ,Abril
FRESAS/FRESON,3104,6349,205,022,,,INTERNET,2013 ,Abril
MELON,000,000,0,0,,,INTERNET,2013 ,Abril
SANDIA,2042,3449,169,005,,,INTERNET,2013 ,Abril
CIRUELAS,000,000,0,0,,,INTERNET,2013 ,Abril
CEREZAS,000,000,0,0,,,INTERNET,2013 ,Abril
UVAS,261,1699,65,003,,,INTERNET,2013 ,Abril
KIWI,1165,2678,23,01,,,INTERNET,2013 ,Abril
AGUACATE,398,1148,289,005,,,INTERNET,2013 ,Abril
PIÑA,5423,13043,241,02,,,INTERNET,2013 ,Abril
OTRAS FRUTAS FRESCAS,1366,3040,223,007,,,INTERNET,2013 ,Abril
FRUTAS IV GAMA,2595,8214,317,008,,,INTERNET,2013 ,Abril
FRUTAS ECOLOGICAS,15916,22188,139,009,,,INTERNET,2013 ,Abril
