Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,55481,82303,148,109,,,INTERNET,2014 ,Febrero
NARANJAS,24773,26390,107,025,,,INTERNET,2014 ,Febrero
MANDARINAS,6678,10654,16,024,,,INTERNET,2014 ,Febrero
LIMONES,639,1066,167,01,,,INTERNET,2014 ,Febrero
PLATANOS,6680,11868,178,039,,,INTERNET,2014 ,Febrero
MANZANAS,4217,7609,18,03,,,INTERNET,2014 ,Febrero
PERAS,1761,2508,142,012,,,INTERNET,2014 ,Febrero
MELOCOTONES,000,000,0,0,,,INTERNET,2014 ,Febrero
ALBARICOQUES,000,000,0,0,,,INTERNET,2014 ,Febrero
FRESAS/FRESON,2626,7185,274,015,,,INTERNET,2014 ,Febrero
MELON,325,647,199,001,,,INTERNET,2014 ,Febrero
SANDIA,000,000,0,0,,,INTERNET,2014 ,Febrero
CIRUELAS,000,000,0,0,,,INTERNET,2014 ,Febrero
CEREZAS,000,000,0,0,,,INTERNET,2014 ,Febrero
UVAS,507,1773,35,003,,,INTERNET,2014 ,Febrero
KIWI,1531,3475,227,011,,,INTERNET,2014 ,Febrero
AGUACATE,029,115,394,001,,,INTERNET,2014 ,Febrero
PIÑA,2818,3026,107,01,,,INTERNET,2014 ,Febrero
OTRAS FRUTAS FRESCAS,2897,5986,207,011,,,INTERNET,2014 ,Febrero
FRUTAS IV GAMA,473,920,195,004,,,INTERNET,2014 ,Febrero
FRUTAS ECOLOGICAS,13435,16668,124,008,,,INTERNET,2014 ,Febrero
