Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,79027,1.29184,163,135,,,INTERNET,2013 ,Noviembre
NARANJAS,15270,18656,122,011,,,INTERNET,2013 ,Noviembre
MANDARINAS,8927,13805,155,038,,,INTERNET,2013 ,Noviembre
LIMONES,3137,4601,147,014,,,INTERNET,2013 ,Noviembre
PLATANOS,13783,21693,157,068,,,INTERNET,2013 ,Noviembre
MANZANAS,13644,21346,156,061,,,INTERNET,2013 ,Noviembre
PERAS,5672,8915,157,025,,,INTERNET,2013 ,Noviembre
MELOCOTONES,380,718,189,002,,,INTERNET,2013 ,Noviembre
ALBARICOQUES,000,000,0,0,,,INTERNET,2013 ,Noviembre
FRESAS/FRESON,000,000,0,0,,,INTERNET,2013 ,Noviembre
MELON,5095,5889,116,012,,,INTERNET,2013 ,Noviembre
SANDIA,000,000,0,0,,,INTERNET,2013 ,Noviembre
CIRUELAS,1228,2280,186,006,,,INTERNET,2013 ,Noviembre
CEREZAS,394,1930,49,005,,,INTERNET,2013 ,Noviembre
UVAS,1995,5010,251,017,,,INTERNET,2013 ,Noviembre
KIWI,1756,5015,286,009,,,INTERNET,2013 ,Noviembre
AGUACATE,2376,7797,328,01,,,INTERNET,2013 ,Noviembre
PIÑA,794,1247,157,004,,,INTERNET,2013 ,Noviembre
OTRAS FRUTAS FRESCAS,4576,10282,225,021,,,INTERNET,2013 ,Noviembre
FRUTAS IV GAMA,1385,2450,177,005,,,INTERNET,2013 ,Noviembre
FRUTAS ECOLOGICAS,10919,17554,161,007,,,INTERNET,2013 ,Noviembre
