Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,70297,97235,138,123,,,INTERNET,2013 ,Septiembre
NARANJAS,12708,16862,133,018,,,INTERNET,2013 ,Septiembre
MANDARINAS,000,000,0,0,,,INTERNET,2013 ,Septiembre
LIMONES,1608,3634,226,011,,,INTERNET,2013 ,Septiembre
PLATANOS,8021,12161,152,044,,,INTERNET,2013 ,Septiembre
MANZANAS,1963,4196,214,014,,,INTERNET,2013 ,Septiembre
PERAS,2578,3848,149,017,,,INTERNET,2013 ,Septiembre
MELOCOTONES,2205,3848,175,011,,,INTERNET,2013 ,Septiembre
ALBARICOQUES,057,136,238,001,,,INTERNET,2013 ,Septiembre
FRESAS/FRESON,057,268,47,001,,,INTERNET,2013 ,Septiembre
MELON,17871,13083,073,047,,,INTERNET,2013 ,Septiembre
SANDIA,10074,6315,063,016,,,INTERNET,2013 ,Septiembre
CIRUELAS,1777,3476,196,008,,,INTERNET,2013 ,Septiembre
CEREZAS,000,000,0,0,,,INTERNET,2013 ,Septiembre
UVAS,3200,8815,275,013,,,INTERNET,2013 ,Septiembre
KIWI,1265,4138,327,007,,,INTERNET,2013 ,Septiembre
AGUACATE,443,1703,384,002,,,INTERNET,2013 ,Septiembre
PIÑA,766,3162,413,008,,,INTERNET,2013 ,Septiembre
OTRAS FRUTAS FRESCAS,5705,11592,203,027,,,INTERNET,2013 ,Septiembre
FRUTAS IV GAMA,1793,5190,29,012,,,INTERNET,2013 ,Septiembre
FRUTAS ECOLOGICAS,1806,2646,147,008,,,INTERNET,2013 ,Septiembre
