Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.46901,4.31592,175,308,,,INTERNET,2019 ,Marzo
NARANJAS,85277,1.03376,121,068,,,INTERNET,2019 ,Marzo
MANDARINAS,23985,57623,24,078,,,INTERNET,2019 ,Marzo
LIMONES,8487,13953,164,024,,,INTERNET,2019 ,Marzo
PLATANOS,34787,57389,165,141,,,INTERNET,2019 ,Marzo
MANZANAS,34303,50972,149,109,,,INTERNET,2019 ,Marzo
PERAS,22874,33422,146,051,,,INTERNET,2019 ,Marzo
MELOCOTONES,000,000,0,0,,,INTERNET,2019 ,Marzo
NECTARINAS,000,000,0,0,,,INTERNET,2019 ,Marzo
ALBARICOQUES,077,077,1,001,,,INTERNET,2019 ,Marzo
FRESAS/FRESON,16004,42114,263,079,,,INTERNET,2019 ,Marzo
MELON,1649,2893,175,007,,,INTERNET,2019 ,Marzo
SANDIA,000,000,0,0,,,INTERNET,2019 ,Marzo
CIRUELAS,610,1263,207,004,,,INTERNET,2019 ,Marzo
CEREZAS,000,000,0,0,,,INTERNET,2019 ,Marzo
UVAS,946,4150,439,007,,,INTERNET,2019 ,Marzo
KIWI,8295,25131,303,049,,,INTERNET,2019 ,Marzo
AGUACATE,3128,13551,433,029,,,INTERNET,2019 ,Marzo
PIÑA,1790,4445,248,009,,,INTERNET,2019 ,Marzo
OTRAS FRUTAS FRESCAS,4690,21234,453,037,,,INTERNET,2019 ,Marzo
POMELO,615,856,139,003,,,INTERNET,2019 ,Marzo
CHIRIMOYA,000,000,0,0,,,INTERNET,2019 ,Marzo
MANGO,1520,4975,327,01,,,INTERNET,2019 ,Marzo
FRUTAS IV GAMA,8823,12853,146,03,,,INTERNET,2019 ,Marzo
