Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.03754,3.63023,178,25,,,INTERNET,2019 ,Diciembre
NARANJAS,81197,94023,116,074,,,INTERNET,2019 ,Diciembre
MANDARINAS,27036,47748,177,084,,,INTERNET,2019 ,Diciembre
LIMONES,4684,8248,176,028,,,INTERNET,2019 ,Diciembre
PLATANOS,28566,61802,216,137,,,INTERNET,2019 ,Diciembre
MANZANAS,15437,24922,161,074,,,INTERNET,2019 ,Diciembre
PERAS,13717,24492,179,068,,,INTERNET,2019 ,Diciembre
MELOCOTONES,000,000,0,0,,,INTERNET,2019 ,Diciembre
NECTARINAS,071,091,129,001,,,INTERNET,2019 ,Diciembre
ALBARICOQUES,000,000,0,0,,,INTERNET,2019 ,Diciembre
FRESAS/FRESON,111,836,75,001,,,INTERNET,2019 ,Diciembre
MELON,4432,10383,234,018,,,INTERNET,2019 ,Diciembre
SANDIA,000,000,0,0,,,INTERNET,2019 ,Diciembre
CIRUELAS,268,457,171,002,,,INTERNET,2019 ,Diciembre
CEREZAS,000,000,0,0,,,INTERNET,2019 ,Diciembre
UVAS,3818,11774,308,025,,,INTERNET,2019 ,Diciembre
KIWI,4882,21048,431,037,,,INTERNET,2019 ,Diciembre
AGUACATE,3875,14428,372,032,,,INTERNET,2019 ,Diciembre
PIÑA,2463,7298,296,017,,,INTERNET,2019 ,Diciembre
OTRAS FRUTAS FRESCAS,13197,35473,269,049,,,INTERNET,2019 ,Diciembre
POMELO,1046,2326,222,004,,,INTERNET,2019 ,Diciembre
CHIRIMOYA,114,780,682,001,,,INTERNET,2019 ,Diciembre
MANGO,1861,6271,337,011,,,INTERNET,2019 ,Diciembre
FRUTAS IV GAMA,5425,14478,267,023,,,INTERNET,2019 ,Diciembre
