Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.14028,3.63668,17,232,,,INTERNET,2018 ,Junio
NARANJAS,69336,89610,129,073,,,INTERNET,2018 ,Junio
MANDARINAS,1925,2562,133,005,,,INTERNET,2018 ,Junio
LIMONES,6330,14190,224,035,,,INTERNET,2018 ,Junio
PLATANOS,18479,33257,18,094,,,INTERNET,2018 ,Junio
MANZANAS,14883,30226,203,071,,,INTERNET,2018 ,Junio
PERAS,4815,10997,228,032,,,INTERNET,2018 ,Junio
MELOCOTONES,5025,13326,265,032,,,INTERNET,2018 ,Junio
NECTARINAS,12370,11099,09,02,,,INTERNET,2018 ,Junio
ALBARICOQUES,6539,14878,228,034,,,INTERNET,2018 ,Junio
FRESAS/FRESON,2571,6717,261,019,,,INTERNET,2018 ,Junio
MELON,16812,20122,12,031,,,INTERNET,2018 ,Junio
SANDIA,25475,22344,088,025,,,INTERNET,2018 ,Junio
CIRUELAS,1406,3516,25,011,,,INTERNET,2018 ,Junio
CEREZAS,6838,26706,391,043,,,INTERNET,2018 ,Junio
UVAS,230,872,379,002,,,INTERNET,2018 ,Junio
KIWI,7485,25424,34,035,,,INTERNET,2018 ,Junio
AGUACATE,2717,14574,536,022,,,INTERNET,2018 ,Junio
PIÑA,4447,4490,101,012,,,INTERNET,2018 ,Junio
OTRAS FRUTAS FRESCAS,6346,18759,296,046,,,INTERNET,2018 ,Junio
POMELO,291,462,159,001,,,INTERNET,2018 ,Junio
CHIRIMOYA,000,000,0,0,,,INTERNET,2018 ,Junio
FRUTAS IV GAMA,3862,10085,261,019,,,INTERNET,2018 ,Junio
