Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.54994,2.66143,172,221,,,INTERNET,2018 ,Noviembre
NARANJAS,46861,53614,114,055,,,INTERNET,2018 ,Noviembre
MANDARINAS,21748,34479,159,081,,,INTERNET,2018 ,Noviembre
LIMONES,11556,20338,176,045,,,INTERNET,2018 ,Noviembre
PLATANOS,21056,44843,213,099,,,INTERNET,2018 ,Noviembre
MANZANAS,16424,30604,186,053,,,INTERNET,2018 ,Noviembre
PERAS,10558,18167,172,044,,,INTERNET,2018 ,Noviembre
MELOCOTONES,244,620,255,001,,,INTERNET,2018 ,Noviembre
NECTARINAS,000,000,0,0,,,INTERNET,2018 ,Noviembre
ALBARICOQUES,000,000,0,0,,,INTERNET,2018 ,Noviembre
FRESAS/FRESON,029,233,796,001,,,INTERNET,2018 ,Noviembre
MELON,1078,1259,117,003,,,INTERNET,2018 ,Noviembre
SANDIA,000,000,0,0,,,INTERNET,2018 ,Noviembre
CIRUELAS,599,2320,388,006,,,INTERNET,2018 ,Noviembre
CEREZAS,000,000,0,0,,,INTERNET,2018 ,Noviembre
UVAS,1651,6425,389,015,,,INTERNET,2018 ,Noviembre
KIWI,4668,13628,292,033,,,INTERNET,2018 ,Noviembre
AGUACATE,2488,10702,43,024,,,INTERNET,2018 ,Noviembre
PIÑA,2880,5214,181,012,,,INTERNET,2018 ,Noviembre
OTRAS FRUTAS FRESCAS,13152,23697,18,039,,,INTERNET,2018 ,Noviembre
POMELO,2001,2401,12,002,,,INTERNET,2018 ,Noviembre
CHIRIMOYA,000,000,0,0,,,INTERNET,2018 ,Noviembre
FRUTAS IV GAMA,15147,22629,149,027,,,INTERNET,2018 ,Noviembre
