Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.48171,2.28398,154,22,,,INTERNET,2016 ,Octubre
NARANJAS,33143,43244,13,062,,,INTERNET,2016 ,Octubre
MANDARINAS,8681,11397,131,037,,,INTERNET,2016 ,Octubre
LIMONES,3026,6827,226,019,,,INTERNET,2016 ,Octubre
PLATANOS,19906,29414,148,088,,,INTERNET,2016 ,Octubre
MANZANAS,18693,25087,134,068,,,INTERNET,2016 ,Octubre
PERAS,12058,14911,124,046,,,INTERNET,2016 ,Octubre
MELOCOTONES,4939,10873,22,024,,,INTERNET,2016 ,Octubre
NECTARINAS,789,1553,197,003,,,INTERNET,2016 ,Octubre
ALBARICOQUES,000,000,0,0,,,INTERNET,2016 ,Octubre
FRESAS/FRESON,099,628,634,002,,,INTERNET,2016 ,Octubre
MELON,10073,8792,087,015,,,INTERNET,2016 ,Octubre
SANDIA,10387,7349,071,015,,,INTERNET,2016 ,Octubre
CIRUELAS,2692,5596,208,014,,,INTERNET,2016 ,Octubre
CEREZAS,000,000,0,0,,,INTERNET,2016 ,Octubre
UVAS,4082,9518,233,028,,,INTERNET,2016 ,Octubre
KIWI,8063,26287,326,035,,,INTERNET,2016 ,Octubre
AGUACATE,841,2744,326,006,,,INTERNET,2016 ,Octubre
PIÑA,1897,4845,255,007,,,INTERNET,2016 ,Octubre
OTRAS FRUTAS FRESCAS,8802,19333,22,039,,,INTERNET,2016 ,Octubre
FRUTAS IV GAMA,5439,10947,201,019,,,INTERNET,2016 ,Octubre
