Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,61478,1.09948,179,115,,,INTERNET,2013 ,Junio
NARANJAS,9863,10566,107,019,,,INTERNET,2013 ,Junio
MANDARINAS,000,000,0,0,,,INTERNET,2013 ,Junio
LIMONES,1425,2600,183,009,,,INTERNET,2013 ,Junio
PLATANOS,10833,18480,171,052,,,INTERNET,2013 ,Junio
MANZANAS,4299,6438,15,018,,,INTERNET,2013 ,Junio
PERAS,2091,4115,197,015,,,INTERNET,2013 ,Junio
MELOCOTONES,2895,5721,198,015,,,INTERNET,2013 ,Junio
ALBARICOQUES,1653,3595,217,016,,,INTERNET,2013 ,Junio
FRESAS/FRESON,1030,2759,268,011,,,INTERNET,2013 ,Junio
MELON,5592,5459,098,016,,,INTERNET,2013 ,Junio
SANDIA,9231,8620,093,015,,,INTERNET,2013 ,Junio
CIRUELAS,000,000,0,0,,,INTERNET,2013 ,Junio
CEREZAS,2163,8682,401,022,,,INTERNET,2013 ,Junio
UVAS,2334,4900,21,007,,,INTERNET,2013 ,Junio
KIWI,2363,6312,267,02,,,INTERNET,2013 ,Junio
AGUACATE,749,2277,304,006,,,INTERNET,2013 ,Junio
PIÑA,4382,16671,38,01,,,INTERNET,2013 ,Junio
OTRAS FRUTAS FRESCAS,575,2751,479,011,,,INTERNET,2013 ,Junio
FRUTAS IV GAMA,4507,16479,366,01,,,INTERNET,2013 ,Junio
FRUTAS ECOLOGICAS,3344,7067,211,015,,,INTERNET,2013 ,Junio
