Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.58112,2.29015,145,212,,,INTERNET,2016 ,Agosto
NARANJAS,11853,15514,131,021,,,INTERNET,2016 ,Agosto
MANDARINAS,000,000,0,0,,,INTERNET,2016 ,Agosto
LIMONES,4523,10357,229,022,,,INTERNET,2016 ,Agosto
PLATANOS,19272,31621,164,081,,,INTERNET,2016 ,Agosto
MANZANAS,10634,20026,188,05,,,INTERNET,2016 ,Agosto
PERAS,8782,17984,205,046,,,INTERNET,2016 ,Agosto
MELOCOTONES,8793,14724,167,05,,,INTERNET,2016 ,Agosto
NECTARINAS,5788,7346,127,023,,,INTERNET,2016 ,Agosto
ALBARICOQUES,1726,3700,214,022,,,INTERNET,2016 ,Agosto
FRESAS/FRESON,174,947,544,003,,,INTERNET,2016 ,Agosto
MELON,22213,14178,064,045,,,INTERNET,2016 ,Agosto
SANDIA,33931,28103,083,046,,,INTERNET,2016 ,Agosto
CIRUELAS,1199,2096,175,017,,,INTERNET,2016 ,Agosto
CEREZAS,1265,3406,269,009,,,INTERNET,2016 ,Agosto
UVAS,1747,6724,385,009,,,INTERNET,2016 ,Agosto
KIWI,6214,20298,327,039,,,INTERNET,2016 ,Agosto
AGUACATE,1078,4405,409,011,,,INTERNET,2016 ,Agosto
PIÑA,1438,2434,169,006,,,INTERNET,2016 ,Agosto
OTRAS FRUTAS FRESCAS,17482,25151,144,039,,,INTERNET,2016 ,Agosto
FRUTAS IV GAMA,5844,8860,152,023,,,INTERNET,2016 ,Agosto
