Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,5.82224,12.02401,207,464,,,INTERNET,2020 ,Mayo
NARANJAS,1.64251,1.98605,121,129,,,INTERNET,2020 ,Mayo
MANDARINAS,7237,17754,245,033,,,INTERNET,2020 ,Mayo
LIMONES,19110,41585,218,092,,,INTERNET,2020 ,Mayo
PLATANOS,71352,1.35991,191,266,,,INTERNET,2020 ,Mayo
MANZANAS,85515,1.56519,183,229,,,INTERNET,2020 ,Mayo
PERAS,27805,60252,217,092,,,INTERNET,2020 ,Mayo
MELOCOTONES,6920,20334,294,027,,,INTERNET,2020 ,Mayo
NECTARINAS,3548,12585,355,03,,,INTERNET,2020 ,Mayo
ALBARICOQUES,5285,16443,311,038,,,INTERNET,2020 ,Mayo
FRESAS/FRESON,34173,91528,268,126,,,INTERNET,2020 ,Mayo
MELON,26300,51710,197,053,,,INTERNET,2020 ,Mayo
SANDIA,55503,85118,153,074,,,INTERNET,2020 ,Mayo
CIRUELAS,2585,8291,321,019,,,INTERNET,2020 ,Mayo
CEREZAS,2250,9134,406,013,,,INTERNET,2020 ,Mayo
UVAS,2830,14949,528,016,,,INTERNET,2020 ,Mayo
KIWI,21546,81652,379,086,,,INTERNET,2020 ,Mayo
AGUACATE,18009,84404,469,107,,,INTERNET,2020 ,Mayo
PIÑA,6486,14538,224,025,,,INTERNET,2020 ,Mayo
OTRAS FRUTAS FRESCAS,21519,1.01009,469,092,,,INTERNET,2020 ,Mayo
POMELO,1725,6960,404,005,,,INTERNET,2020 ,Mayo
CHIRIMOYA,060,414,689,001,,,INTERNET,2020 ,Mayo
MANGO,2707,6143,227,012,,,INTERNET,2020 ,Mayo
FRUTAS IV GAMA,12863,25868,201,032,,,INTERNET,2020 ,Mayo
