Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.03414,1.61668,156,154,,,INTERNET,2015 ,Noviembre
NARANJAS,26418,25358,096,033,,,INTERNET,2015 ,Noviembre
MANDARINAS,20819,30189,145,051,,,INTERNET,2015 ,Noviembre
LIMONES,2216,3601,163,014,,,INTERNET,2015 ,Noviembre
PLATANOS,12255,21825,178,069,,,INTERNET,2015 ,Noviembre
MANZANAS,8337,13114,157,034,,,INTERNET,2015 ,Noviembre
PERAS,5863,8743,149,032,,,INTERNET,2015 ,Noviembre
MELOCOTONES,000,000,0,0,,,INTERNET,2015 ,Noviembre
NECTARINAS,2046,2516,123,004,,,INTERNET,2015 ,Noviembre
ALBARICOQUES,000,000,0,0,,,INTERNET,2015 ,Noviembre
FRESAS/FRESON,448,373,083,003,,,INTERNET,2015 ,Noviembre
MELON,3196,4920,154,004,,,INTERNET,2015 ,Noviembre
SANDIA,172,299,174,003,,,INTERNET,2015 ,Noviembre
CIRUELAS,000,000,0,0,,,INTERNET,2015 ,Noviembre
CEREZAS,000,000,0,0,,,INTERNET,2015 ,Noviembre
UVAS,2406,4620,192,006,,,INTERNET,2015 ,Noviembre
KIWI,8030,20721,258,048,,,INTERNET,2015 ,Noviembre
AGUACATE,1233,5580,452,01,,,INTERNET,2015 ,Noviembre
PIÑA,2336,4416,189,008,,,INTERNET,2015 ,Noviembre
OTRAS FRUTAS FRESCAS,7641,15395,201,031,,,INTERNET,2015 ,Noviembre
FRUTAS IV GAMA,2047,5512,269,02,,,INTERNET,2015 ,Noviembre
