Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,67028,1.13408,169,118,,,INTERNET,2013 ,Mayo
NARANJAS,15374,24836,162,017,,,INTERNET,2013 ,Mayo
MANDARINAS,1049,1343,128,007,,,INTERNET,2013 ,Mayo
LIMONES,2886,4596,159,018,,,INTERNET,2013 ,Mayo
PLATANOS,12066,15287,127,052,,,INTERNET,2013 ,Mayo
MANZANAS,7186,10649,148,029,,,INTERNET,2013 ,Mayo
PERAS,6693,12884,192,039,,,INTERNET,2013 ,Mayo
MELOCOTONES,000,000,0,0,,,INTERNET,2013 ,Mayo
ALBARICOQUES,000,000,0,0,,,INTERNET,2013 ,Mayo
FRESAS/FRESON,5702,11155,196,018,,,INTERNET,2013 ,Mayo
MELON,000,000,0,0,,,INTERNET,2013 ,Mayo
SANDIA,1664,1143,069,006,,,INTERNET,2013 ,Mayo
CIRUELAS,000,000,0,0,,,INTERNET,2013 ,Mayo
CEREZAS,1182,5430,459,009,,,INTERNET,2013 ,Mayo
UVAS,304,716,235,003,,,INTERNET,2013 ,Mayo
KIWI,1267,3097,244,014,,,INTERNET,2013 ,Mayo
AGUACATE,2678,5829,218,01,,,INTERNET,2013 ,Mayo
PIÑA,5380,11550,215,02,,,INTERNET,2013 ,Mayo
OTRAS FRUTAS FRESCAS,3596,4894,136,016,,,INTERNET,2013 ,Mayo
FRUTAS IV GAMA,1277,6445,505,011,,,INTERNET,2013 ,Mayo
FRUTAS ECOLOGICAS,6045,7142,118,013,,,INTERNET,2013 ,Mayo
