Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.63743,3.26027,124,267,,,INTERNET,2019 ,Agosto
NARANJAS,22314,24363,109,041,,,INTERNET,2019 ,Agosto
MANDARINAS,000,000,0,0,,,INTERNET,2019 ,Agosto
LIMONES,5029,10548,21,038,,,INTERNET,2019 ,Agosto
PLATANOS,19746,29671,15,064,,,INTERNET,2019 ,Agosto
MANZANAS,15139,27686,183,054,,,INTERNET,2019 ,Agosto
PERAS,9922,18890,19,033,,,INTERNET,2019 ,Agosto
MELOCOTONES,12229,21377,175,06,,,INTERNET,2019 ,Agosto
NECTARINAS,5179,6703,129,025,,,INTERNET,2019 ,Agosto
ALBARICOQUES,1617,2432,15,013,,,INTERNET,2019 ,Agosto
FRESAS/FRESON,000,000,0,0,,,INTERNET,2019 ,Agosto
MELON,57372,42518,074,083,,,INTERNET,2019 ,Agosto
SANDIA,84036,60331,072,087,,,INTERNET,2019 ,Agosto
CIRUELAS,6558,10491,16,031,,,INTERNET,2019 ,Agosto
CEREZAS,161,643,398,001,,,INTERNET,2019 ,Agosto
UVAS,1724,6027,35,008,,,INTERNET,2019 ,Agosto
KIWI,4493,18461,411,036,,,INTERNET,2019 ,Agosto
AGUACATE,2931,13157,449,034,,,INTERNET,2019 ,Agosto
PIÑA,5499,6127,111,015,,,INTERNET,2019 ,Agosto
OTRAS FRUTAS FRESCAS,9794,26602,272,05,,,INTERNET,2019 ,Agosto
POMELO,751,1489,198,002,,,INTERNET,2019 ,Agosto
CHIRIMOYA,000,000,0,0,,,INTERNET,2019 ,Agosto
MANGO,1635,3394,208,013,,,INTERNET,2019 ,Agosto
FRUTAS IV GAMA,6211,11097,179,016,,,INTERNET,2019 ,Agosto
