Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.46759,2.27353,155,231,,,INTERNET,2016 ,Diciembre
NARANJAS,45889,51761,113,059,,,INTERNET,2016 ,Diciembre
MANDARINAS,25276,36352,144,074,,,INTERNET,2016 ,Diciembre
LIMONES,2135,3825,179,014,,,INTERNET,2016 ,Diciembre
PLATANOS,17572,24726,141,094,,,INTERNET,2016 ,Diciembre
MANZANAS,14742,18828,128,057,,,INTERNET,2016 ,Diciembre
PERAS,6456,10510,163,031,,,INTERNET,2016 ,Diciembre
MELOCOTONES,000,000,0,0,,,INTERNET,2016 ,Diciembre
NECTARINAS,000,000,0,0,,,INTERNET,2016 ,Diciembre
ALBARICOQUES,000,000,0,0,,,INTERNET,2016 ,Diciembre
FRESAS/FRESON,054,645,12,001,,,INTERNET,2016 ,Diciembre
MELON,8029,9302,116,004,,,INTERNET,2016 ,Diciembre
SANDIA,000,000,0,0,,,INTERNET,2016 ,Diciembre
CIRUELAS,000,000,0,0,,,INTERNET,2016 ,Diciembre
CEREZAS,000,000,0,0,,,INTERNET,2016 ,Diciembre
UVAS,4344,13042,3,026,,,INTERNET,2016 ,Diciembre
KIWI,7530,24784,329,036,,,INTERNET,2016 ,Diciembre
AGUACATE,2216,9466,427,018,,,INTERNET,2016 ,Diciembre
PIÑA,4548,7845,172,021,,,INTERNET,2016 ,Diciembre
OTRAS FRUTAS FRESCAS,7968,16266,204,036,,,INTERNET,2016 ,Diciembre
FRUTAS IV GAMA,1957,3526,18,013,,,INTERNET,2016 ,Diciembre
