Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.20540,1.76587,146,201,,,INTERNET,2014 ,Diciembre
NARANJAS,24604,20069,082,028,,,INTERNET,2014 ,Diciembre
MANDARINAS,20848,26932,129,068,,,INTERNET,2014 ,Diciembre
LIMONES,5352,8039,15,031,,,INTERNET,2014 ,Diciembre
PLATANOS,16432,22540,137,089,,,INTERNET,2014 ,Diciembre
MANZANAS,13964,19740,141,058,,,INTERNET,2014 ,Diciembre
PERAS,5756,6198,108,029,,,INTERNET,2014 ,Diciembre
MELOCOTONES,565,648,115,002,,,INTERNET,2014 ,Diciembre
ALBARICOQUES,000,000,0,0,,,INTERNET,2014 ,Diciembre
FRESAS/FRESON,126,491,39,001,,,INTERNET,2014 ,Diciembre
MELON,7387,14459,196,016,,,INTERNET,2014 ,Diciembre
SANDIA,000,000,0,0,,,INTERNET,2014 ,Diciembre
CIRUELAS,222,277,125,001,,,INTERNET,2014 ,Diciembre
CEREZAS,000,000,0,0,,,INTERNET,2014 ,Diciembre
UVAS,1868,5564,298,01,,,INTERNET,2014 ,Diciembre
KIWI,2809,8278,295,018,,,INTERNET,2014 ,Diciembre
AGUACATE,2484,7536,303,008,,,INTERNET,2014 ,Diciembre
PIÑA,8170,13893,17,035,,,INTERNET,2014 ,Diciembre
OTRAS FRUTAS FRESCAS,9954,21922,22,036,,,INTERNET,2014 ,Diciembre
FRUTAS IV GAMA,5114,11078,217,019,,,INTERNET,2014 ,Diciembre
FRUTAS ECOLOGICAS,9187,13927,152,013,,,INTERNET,2014 ,Diciembre
