Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.04734,2.97243,145,254,,,INTERNET,2017 ,Marzo
NARANJAS,99620,1.03891,104,079,,,INTERNET,2017 ,Marzo
MANDARINAS,11431,20657,181,044,,,INTERNET,2017 ,Marzo
LIMONES,3245,5646,174,025,,,INTERNET,2017 ,Marzo
PLATANOS,25984,39822,153,131,,,INTERNET,2017 ,Marzo
MANZANAS,21737,31595,145,085,,,INTERNET,2017 ,Marzo
PERAS,16046,24123,15,08,,,INTERNET,2017 ,Marzo
MELOCOTONES,000,000,0,0,,,INTERNET,2017 ,Marzo
NECTARINAS,000,000,0,0,,,INTERNET,2017 ,Marzo
ALBARICOQUES,063,311,491,001,,,INTERNET,2017 ,Marzo
FRESAS/FRESON,10771,27733,257,063,,,INTERNET,2017 ,Marzo
MELON,810,810,1,003,,,INTERNET,2017 ,Marzo
SANDIA,341,674,198,001,,,INTERNET,2017 ,Marzo
CIRUELAS,249,737,295,002,,,INTERNET,2017 ,Marzo
CEREZAS,000,000,0,0,,,INTERNET,2017 ,Marzo
UVAS,1827,8677,475,013,,,INTERNET,2017 ,Marzo
KIWI,5018,15499,309,024,,,INTERNET,2017 ,Marzo
AGUACATE,1870,6174,33,018,,,INTERNET,2017 ,Marzo
PIÑA,3353,5273,157,015,,,INTERNET,2017 ,Marzo
OTRAS FRUTAS FRESCAS,2367,5620,237,017,,,INTERNET,2017 ,Marzo
POMELO,000,000,0,0,,,INTERNET,2017 ,Marzo
CHIRIMOYA,000,000,0,0,,,INTERNET,2017 ,Marzo
FRUTAS IV GAMA,3527,10154,288,018,,,INTERNET,2017 ,Marzo
