Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.74351,2.62868,151,203,,,INTERNET,2017 ,Junio
NARANJAS,26800,26173,098,039,,,INTERNET,2017 ,Junio
MANDARINAS,000,000,0,0,,,INTERNET,2017 ,Junio
LIMONES,2883,6014,209,019,,,INTERNET,2017 ,Junio
PLATANOS,14401,22714,158,069,,,INTERNET,2017 ,Junio
MANZANAS,13163,22328,17,06,,,INTERNET,2017 ,Junio
PERAS,4976,10293,207,027,,,INTERNET,2017 ,Junio
MELOCOTONES,7826,13340,17,031,,,INTERNET,2017 ,Junio
NECTARINAS,9500,14050,148,044,,,INTERNET,2017 ,Junio
ALBARICOQUES,5160,9485,184,031,,,INTERNET,2017 ,Junio
FRESAS/FRESON,512,1288,252,006,,,INTERNET,2017 ,Junio
MELON,14881,14117,095,03,,,INTERNET,2017 ,Junio
SANDIA,43039,34425,08,055,,,INTERNET,2017 ,Junio
CIRUELAS,1341,3449,257,009,,,INTERNET,2017 ,Junio
CEREZAS,7217,23839,33,044,,,INTERNET,2017 ,Junio
UVAS,913,4558,499,007,,,INTERNET,2017 ,Junio
KIWI,4016,18875,47,02,,,INTERNET,2017 ,Junio
AGUACATE,811,3594,443,006,,,INTERNET,2017 ,Junio
PIÑA,4705,6908,147,013,,,INTERNET,2017 ,Junio
OTRAS FRUTAS FRESCAS,12208,27418,225,06,,,INTERNET,2017 ,Junio
POMELO,1437,2543,177,002,,,INTERNET,2017 ,Junio
CHIRIMOYA,000,000,0,0,,,INTERNET,2017 ,Junio
FRUTAS IV GAMA,4686,12516,267,015,,,INTERNET,2017 ,Junio
