Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,94654,1.71437,181,182,,,INTERNET,2015 ,Octubre
NARANJAS,18873,25863,137,032,,,INTERNET,2015 ,Octubre
MANDARINAS,6753,12213,181,038,,,INTERNET,2015 ,Octubre
LIMONES,3981,8266,208,03,,,INTERNET,2015 ,Octubre
PLATANOS,14288,23098,162,073,,,INTERNET,2015 ,Octubre
MANZANAS,17446,26537,152,059,,,INTERNET,2015 ,Octubre
PERAS,4165,7663,184,031,,,INTERNET,2015 ,Octubre
MELOCOTONES,3113,6906,222,021,,,INTERNET,2015 ,Octubre
NECTARINAS,1618,1942,12,007,,,INTERNET,2015 ,Octubre
ALBARICOQUES,000,000,0,0,,,INTERNET,2015 ,Octubre
FRESAS/FRESON,000,000,0,0,,,INTERNET,2015 ,Octubre
MELON,3396,3018,089,008,,,INTERNET,2015 ,Octubre
SANDIA,000,000,0,0,,,INTERNET,2015 ,Octubre
CIRUELAS,2536,6590,26,023,,,INTERNET,2015 ,Octubre
CEREZAS,000,000,0,0,,,INTERNET,2015 ,Octubre
UVAS,4106,9735,237,021,,,INTERNET,2015 ,Octubre
KIWI,7657,21773,284,046,,,INTERNET,2015 ,Octubre
AGUACATE,699,2509,359,01,,,INTERNET,2015 ,Octubre
PIÑA,1397,3888,278,009,,,INTERNET,2015 ,Octubre
OTRAS FRUTAS FRESCAS,4627,11436,247,024,,,INTERNET,2015 ,Octubre
FRUTAS IV GAMA,1136,3038,267,006,,,INTERNET,2015 ,Octubre
