Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.16280,1.64723,142,151,,,INTERNET,2016 ,Febrero
NARANJAS,45719,48583,106,046,,,INTERNET,2016 ,Febrero
MANDARINAS,11663,17259,148,045,,,INTERNET,2016 ,Febrero
LIMONES,1361,2517,185,009,,,INTERNET,2016 ,Febrero
PLATANOS,16095,23344,145,08,,,INTERNET,2016 ,Febrero
MANZANAS,10432,15762,151,042,,,INTERNET,2016 ,Febrero
PERAS,8784,13174,15,04,,,INTERNET,2016 ,Febrero
MELOCOTONES,000,000,0,0,,,INTERNET,2016 ,Febrero
NECTARINAS,000,000,0,0,,,INTERNET,2016 ,Febrero
ALBARICOQUES,000,000,0,0,,,INTERNET,2016 ,Febrero
FRESAS/FRESON,11980,20532,171,039,,,INTERNET,2016 ,Febrero
MELON,3583,5318,148,004,,,INTERNET,2016 ,Febrero
SANDIA,000,000,0,0,,,INTERNET,2016 ,Febrero
CIRUELAS,000,000,0,0,,,INTERNET,2016 ,Febrero
CEREZAS,000,000,0,0,,,INTERNET,2016 ,Febrero
UVAS,577,1202,208,004,,,INTERNET,2016 ,Febrero
KIWI,2394,5461,228,015,,,INTERNET,2016 ,Febrero
AGUACATE,139,496,357,003,,,INTERNET,2016 ,Febrero
PIÑA,1058,1304,123,002,,,INTERNET,2016 ,Febrero
OTRAS FRUTAS FRESCAS,2495,9770,392,008,,,INTERNET,2016 ,Febrero
FRUTAS IV GAMA,1683,8868,527,014,,,INTERNET,2016 ,Febrero
