Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,78715,1.10396,14,109,,,INTERNET,2013 ,Agosto
NARANJAS,4250,5215,123,005,,,INTERNET,2013 ,Agosto
MANDARINAS,000,000,0,0,,,INTERNET,2013 ,Agosto
LIMONES,2301,5155,224,024,,,INTERNET,2013 ,Agosto
PLATANOS,5448,11732,215,037,,,INTERNET,2013 ,Agosto
MANZANAS,2866,6481,226,023,,,INTERNET,2013 ,Agosto
PERAS,2265,4903,216,009,,,INTERNET,2013 ,Agosto
MELOCOTONES,6402,14294,223,035,,,INTERNET,2013 ,Agosto
ALBARICOQUES,000,000,0,0,,,INTERNET,2013 ,Agosto
FRESAS/FRESON,065,259,398,001,,,INTERNET,2013 ,Agosto
MELON,26021,18281,07,036,,,INTERNET,2013 ,Agosto
SANDIA,15251,10697,07,021,,,INTERNET,2013 ,Agosto
CIRUELAS,991,1601,162,013,,,INTERNET,2013 ,Agosto
CEREZAS,175,1035,59,002,,,INTERNET,2013 ,Agosto
UVAS,1897,6833,36,01,,,INTERNET,2013 ,Agosto
KIWI,1729,5363,31,01,,,INTERNET,2013 ,Agosto
AGUACATE,353,1654,468,004,,,INTERNET,2013 ,Agosto
PIÑA,5336,9765,183,018,,,INTERNET,2013 ,Agosto
OTRAS FRUTAS FRESCAS,3364,7130,212,021,,,INTERNET,2013 ,Agosto
FRUTAS IV GAMA,4273,8827,207,021,,,INTERNET,2013 ,Agosto
FRUTAS ECOLOGICAS,229,1175,514,002,,,INTERNET,2013 ,Agosto
