Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,55328,1.01902,184,118,,,INTERNET,2013 ,Julio
NARANJAS,4544,5466,12,008,,,INTERNET,2013 ,Julio
MANDARINAS,000,000,0,0,,,INTERNET,2013 ,Julio
LIMONES,678,1352,199,004,,,INTERNET,2013 ,Julio
PLATANOS,12449,24110,194,068,,,INTERNET,2013 ,Julio
MANZANAS,3486,7021,201,021,,,INTERNET,2013 ,Julio
PERAS,1108,2589,234,008,,,INTERNET,2013 ,Julio
MELOCOTONES,3905,8531,218,023,,,INTERNET,2013 ,Julio
ALBARICOQUES,525,1209,23,005,,,INTERNET,2013 ,Julio
FRESAS/FRESON,492,1210,246,002,,,INTERNET,2013 ,Julio
MELON,4340,4928,114,014,,,INTERNET,2013 ,Julio
SANDIA,9929,8490,085,017,,,INTERNET,2013 ,Julio
CIRUELAS,000,000,0,0,,,INTERNET,2013 ,Julio
CEREZAS,2014,6268,311,009,,,INTERNET,2013 ,Julio
UVAS,1142,4878,427,005,,,INTERNET,2013 ,Julio
KIWI,466,1161,249,004,,,INTERNET,2013 ,Julio
AGUACATE,000,000,0,0,,,INTERNET,2013 ,Julio
PIÑA,5252,15490,295,02,,,INTERNET,2013 ,Julio
OTRAS FRUTAS FRESCAS,4998,9197,184,027,,,INTERNET,2013 ,Julio
FRUTAS IV GAMA,2274,7399,325,012,,,INTERNET,2013 ,Julio
FRUTAS ECOLOGICAS,2133,6454,303,005,,,INTERNET,2013 ,Julio
