Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.80213,3.21163,178,273,,,INTERNET,2019 ,Octubre
NARANJAS,22133,29325,132,036,,,INTERNET,2019 ,Octubre
MANDARINAS,10813,16808,155,066,,,INTERNET,2019 ,Octubre
LIMONES,4653,7915,17,036,,,INTERNET,2019 ,Octubre
PLATANOS,23882,49967,209,092,,,INTERNET,2019 ,Octubre
MANZANAS,19806,29639,15,064,,,INTERNET,2019 ,Octubre
PERAS,12442,18758,151,037,,,INTERNET,2019 ,Octubre
MELOCOTONES,4666,8869,19,019,,,INTERNET,2019 ,Octubre
NECTARINAS,1707,1897,111,008,,,INTERNET,2019 ,Octubre
ALBARICOQUES,000,000,0,0,,,INTERNET,2019 ,Octubre
FRESAS/FRESON,054,310,578,001,,,INTERNET,2019 ,Octubre
MELON,22539,22791,101,042,,,INTERNET,2019 ,Octubre
SANDIA,4990,4652,093,004,,,INTERNET,2019 ,Octubre
CIRUELAS,5415,11830,218,017,,,INTERNET,2019 ,Octubre
CEREZAS,000,000,0,0,,,INTERNET,2019 ,Octubre
UVAS,7477,17090,229,037,,,INTERNET,2019 ,Octubre
KIWI,6508,28119,432,052,,,INTERNET,2019 ,Octubre
AGUACATE,11252,17669,157,046,,,INTERNET,2019 ,Octubre
PIÑA,5590,9788,175,028,,,INTERNET,2019 ,Octubre
OTRAS FRUTAS FRESCAS,16287,45738,281,081,,,INTERNET,2019 ,Octubre
POMELO,000,000,0,0,,,INTERNET,2019 ,Octubre
CHIRIMOYA,000,000,0,0,,,INTERNET,2019 ,Octubre
MANGO,3147,10044,319,016,,,INTERNET,2019 ,Octubre
FRUTAS IV GAMA,11268,24159,214,032,,,INTERNET,2019 ,Octubre
