Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.65743,3.13498,189,255,,,INTERNET,2018 ,Marzo
NARANJAS,67401,90477,134,06,,,INTERNET,2018 ,Marzo
MANDARINAS,9417,17112,182,029,,,INTERNET,2018 ,Marzo
LIMONES,5133,8817,172,034,,,INTERNET,2018 ,Marzo
PLATANOS,22094,37760,171,125,,,INTERNET,2018 ,Marzo
MANZANAS,20590,37747,183,099,,,INTERNET,2018 ,Marzo
PERAS,8652,13582,157,059,,,INTERNET,2018 ,Marzo
MELOCOTONES,000,000,0,0,,,INTERNET,2018 ,Marzo
NECTARINAS,226,676,299,002,,,INTERNET,2018 ,Marzo
ALBARICOQUES,000,000,0,0,,,INTERNET,2018 ,Marzo
FRESAS/FRESON,11663,39049,335,069,,,INTERNET,2018 ,Marzo
MELON,2130,3587,168,008,,,INTERNET,2018 ,Marzo
SANDIA,000,000,0,0,,,INTERNET,2018 ,Marzo
CIRUELAS,842,2949,35,012,,,INTERNET,2018 ,Marzo
CEREZAS,424,1698,4,005,,,INTERNET,2018 ,Marzo
UVAS,1777,9207,518,013,,,INTERNET,2018 ,Marzo
KIWI,3629,11656,321,022,,,INTERNET,2018 ,Marzo
AGUACATE,2139,11847,554,026,,,INTERNET,2018 ,Marzo
PIÑA,1813,6638,366,011,,,INTERNET,2018 ,Marzo
OTRAS FRUTAS FRESCAS,7811,20696,265,029,,,INTERNET,2018 ,Marzo
POMELO,5347,9978,187,01,,,INTERNET,2018 ,Marzo
CHIRIMOYA,000,000,0,0,,,INTERNET,2018 ,Marzo
FRUTAS IV GAMA,7486,20903,279,038,,,INTERNET,2018 ,Marzo
