Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,84325,1.10276,131,12,,,INTERNET,2015 ,Agosto
NARANJAS,14087,13993,099,019,,,INTERNET,2015 ,Agosto
MANDARINAS,000,000,0,0,,,INTERNET,2015 ,Agosto
LIMONES,800,1608,201,005,,,INTERNET,2015 ,Agosto
PLATANOS,6274,7720,123,031,,,INTERNET,2015 ,Agosto
MANZANAS,7271,12717,175,026,,,INTERNET,2015 ,Agosto
PERAS,2353,3604,153,012,,,INTERNET,2015 ,Agosto
MELOCOTONES,5549,7445,134,03,,,INTERNET,2015 ,Agosto
NECTARINAS,4244,6951,164,018,,,INTERNET,2015 ,Agosto
ALBARICOQUES,000,000,0,0,,,INTERNET,2015 ,Agosto
FRESAS/FRESON,126,246,196,002,,,INTERNET,2015 ,Agosto
MELON,18203,12613,069,031,,,INTERNET,2015 ,Agosto
SANDIA,15037,8547,057,026,,,INTERNET,2015 ,Agosto
CIRUELAS,1081,2157,199,008,,,INTERNET,2015 ,Agosto
CEREZAS,423,1687,399,002,,,INTERNET,2015 ,Agosto
UVAS,649,1116,172,006,,,INTERNET,2015 ,Agosto
KIWI,2179,7895,362,016,,,INTERNET,2015 ,Agosto
AGUACATE,2768,10141,366,012,,,INTERNET,2015 ,Agosto
PIÑA,157,424,27,001,,,INTERNET,2015 ,Agosto
OTRAS FRUTAS FRESCAS,3125,11413,365,017,,,INTERNET,2015 ,Agosto
FRUTAS IV GAMA,2490,2395,096,008,,,INTERNET,2015 ,Agosto
