Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,76916,1.16581,152,094,,,INTERNET,2013 ,Diciembre
NARANJAS,28686,34901,122,02,,,INTERNET,2013 ,Diciembre
MANDARINAS,15907,20242,127,027,,,INTERNET,2013 ,Diciembre
LIMONES,1965,3290,167,014,,,INTERNET,2013 ,Diciembre
PLATANOS,4343,7714,178,027,,,INTERNET,2013 ,Diciembre
MANZANAS,8284,14396,174,033,,,INTERNET,2013 ,Diciembre
PERAS,5264,8294,158,018,,,INTERNET,2013 ,Diciembre
MELOCOTONES,000,000,0,0,,,INTERNET,2013 ,Diciembre
ALBARICOQUES,000,000,0,0,,,INTERNET,2013 ,Diciembre
FRESAS/FRESON,000,000,0,0,,,INTERNET,2013 ,Diciembre
MELON,1040,1461,141,006,,,INTERNET,2013 ,Diciembre
SANDIA,000,000,0,0,,,INTERNET,2013 ,Diciembre
CIRUELAS,000,000,0,0,,,INTERNET,2013 ,Diciembre
CEREZAS,210,354,168,001,,,INTERNET,2013 ,Diciembre
UVAS,636,2534,398,008,,,INTERNET,2013 ,Diciembre
KIWI,2342,5519,236,019,,,INTERNET,2013 ,Diciembre
AGUACATE,897,3277,365,008,,,INTERNET,2013 ,Diciembre
PIÑA,2282,2609,114,009,,,INTERNET,2013 ,Diciembre
OTRAS FRUTAS FRESCAS,5060,11990,237,025,,,INTERNET,2013 ,Diciembre
FRUTAS IV GAMA,153,365,239,002,,,INTERNET,2013 ,Diciembre
FRUTAS ECOLOGICAS,27371,38534,141,011,,,INTERNET,2013 ,Diciembre
