Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.30533,1.94043,149,168,,,INTERNET,2018 ,Septiembre
NARANJAS,21408,24566,115,022,,,INTERNET,2018 ,Septiembre
MANDARINAS,2334,3258,14,013,,,INTERNET,2018 ,Septiembre
LIMONES,4696,11756,25,027,,,INTERNET,2018 ,Septiembre
PLATANOS,19963,36636,184,078,,,INTERNET,2018 ,Septiembre
MANZANAS,8506,13258,156,037,,,INTERNET,2018 ,Septiembre
PERAS,6949,12020,173,028,,,INTERNET,2018 ,Septiembre
MELOCOTONES,5877,11122,189,024,,,INTERNET,2018 ,Septiembre
NECTARINAS,6150,10739,175,031,,,INTERNET,2018 ,Septiembre
ALBARICOQUES,103,300,292,002,,,INTERNET,2018 ,Septiembre
FRESAS/FRESON,245,1102,45,003,,,INTERNET,2018 ,Septiembre
MELON,26006,16573,064,033,,,INTERNET,2018 ,Septiembre
SANDIA,13801,8302,06,015,,,INTERNET,2018 ,Septiembre
CIRUELAS,997,1806,181,01,,,INTERNET,2018 ,Septiembre
CEREZAS,047,292,618,002,,,INTERNET,2018 ,Septiembre
UVAS,3468,8579,247,016,,,INTERNET,2018 ,Septiembre
KIWI,3330,13746,413,01,,,INTERNET,2018 ,Septiembre
AGUACATE,3008,14374,478,023,,,INTERNET,2018 ,Septiembre
PIÑA,000,000,0,0,,,INTERNET,2018 ,Septiembre
OTRAS FRUTAS FRESCAS,3646,5615,154,02,,,INTERNET,2018 ,Septiembre
POMELO,362,478,132,003,,,INTERNET,2018 ,Septiembre
CHIRIMOYA,000,000,0,0,,,INTERNET,2018 ,Septiembre
FRUTAS IV GAMA,6676,11832,177,022,,,INTERNET,2018 ,Septiembre
