Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,98199,1.52154,155,122,,,INTERNET,2015 ,Junio
NARANJAS,12898,18200,141,015,,,INTERNET,2015 ,Junio
MANDARINAS,000,000,0,0,,,INTERNET,2015 ,Junio
LIMONES,1870,3059,164,011,,,INTERNET,2015 ,Junio
PLATANOS,12739,16783,132,072,,,INTERNET,2015 ,Junio
MANZANAS,7793,11593,149,021,,,INTERNET,2015 ,Junio
PERAS,3164,4894,155,016,,,INTERNET,2015 ,Junio
MELOCOTONES,3902,7556,194,017,,,INTERNET,2015 ,Junio
NECTARINAS,3549,6428,181,019,,,INTERNET,2015 ,Junio
ALBARICOQUES,1197,2800,234,01,,,INTERNET,2015 ,Junio
FRESAS/FRESON,817,2672,327,011,,,INTERNET,2015 ,Junio
MELON,8940,11856,133,024,,,INTERNET,2015 ,Junio
SANDIA,26043,20868,08,038,,,INTERNET,2015 ,Junio
CIRUELAS,402,865,215,006,,,INTERNET,2015 ,Junio
CEREZAS,8075,27164,336,029,,,INTERNET,2015 ,Junio
UVAS,000,000,0,0,,,INTERNET,2015 ,Junio
KIWI,1504,4986,332,015,,,INTERNET,2015 ,Junio
AGUACATE,000,000,0,0,,,INTERNET,2015 ,Junio
PIÑA,2081,3338,16,009,,,INTERNET,2015 ,Junio
OTRAS FRUTAS FRESCAS,3225,9092,282,015,,,INTERNET,2015 ,Junio
FRUTAS IV GAMA,433,3382,781,004,,,INTERNET,2015 ,Junio
