Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.99585,2.83871,142,255,,,INTERNET,2018 ,Julio
NARANJAS,34096,43143,127,033,,,INTERNET,2018 ,Julio
MANDARINAS,142,283,199,001,,,INTERNET,2018 ,Julio
LIMONES,6595,14794,224,033,,,INTERNET,2018 ,Julio
PLATANOS,13910,22423,161,082,,,INTERNET,2018 ,Julio
MANZANAS,11182,18541,166,055,,,INTERNET,2018 ,Julio
PERAS,3753,7319,195,019,,,INTERNET,2018 ,Julio
MELOCOTONES,9949,18774,189,044,,,INTERNET,2018 ,Julio
NECTARINAS,4713,7405,157,015,,,INTERNET,2018 ,Julio
ALBARICOQUES,4770,8233,173,027,,,INTERNET,2018 ,Julio
FRESAS/FRESON,156,537,344,003,,,INTERNET,2018 ,Julio
MELON,24737,26507,107,063,,,INTERNET,2018 ,Julio
SANDIA,56233,39767,071,075,,,INTERNET,2018 ,Julio
CIRUELAS,4621,9122,197,019,,,INTERNET,2018 ,Julio
CEREZAS,7410,21557,291,044,,,INTERNET,2018 ,Julio
UVAS,861,3705,43,005,,,INTERNET,2018 ,Julio
KIWI,3385,12997,384,026,,,INTERNET,2018 ,Julio
AGUACATE,1454,6961,479,014,,,INTERNET,2018 ,Julio
PIÑA,6076,6768,111,027,,,INTERNET,2018 ,Julio
OTRAS FRUTAS FRESCAS,5539,15033,271,031,,,INTERNET,2018 ,Julio
POMELO,937,1499,16,001,,,INTERNET,2018 ,Julio
CHIRIMOYA,000,000,0,0,,,INTERNET,2018 ,Julio
FRUTAS IV GAMA,4820,14434,299,042,,,INTERNET,2018 ,Julio
