Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,31.73581,52.67048,166,2773,,,HIPERMERCADOS,2020 ,Marzo
NARANJAS,9.14087,8.48317,093,9,,,HIPERMERCADOS,2020 ,Marzo
MANDARINAS,2.84541,5.20864,183,697,,,HIPERMERCADOS,2020 ,Marzo
LIMONES,71373,1.31662,184,415,,,HIPERMERCADOS,2020 ,Marzo
PLATANOS,5.97955,8.25625,138,1581,,,HIPERMERCADOS,2020 ,Marzo
MANZANAS,4.11453,6.47955,157,1114,,,HIPERMERCADOS,2020 ,Marzo
PERAS,1.95965,3.15326,161,644,,,HIPERMERCADOS,2020 ,Marzo
MELOCOTONES,188,375,2,002,,,HIPERMERCADOS,2020 ,Marzo
NECTARINAS,7281,20842,286,041,,,HIPERMERCADOS,2020 ,Marzo
ALBARICOQUES,2728,3304,121,013,,,HIPERMERCADOS,2020 ,Marzo
FRESAS/FRESON,2.77865,8.13461,293,116,,,HIPERMERCADOS,2020 ,Marzo
MELON,36721,70618,192,089,,,HIPERMERCADOS,2020 ,Marzo
SANDIA,4730,8299,175,009,,,HIPERMERCADOS,2020 ,Marzo
CIRUELAS,8879,33292,375,053,,,HIPERMERCADOS,2020 ,Marzo
CEREZAS,851,1388,163,007,,,HIPERMERCADOS,2020 ,Marzo
UVAS,21099,88343,419,128,,,HIPERMERCADOS,2020 ,Marzo
KIWI,1.25837,3.51572,279,517,,,HIPERMERCADOS,2020 ,Marzo
AGUACATE,49081,1.95778,399,335,,,HIPERMERCADOS,2020 ,Marzo
PIÑA,59191,86139,146,145,,,HIPERMERCADOS,2020 ,Marzo
OTRAS FRUTAS FRESCAS,1.03757,3.03888,293,395,,,HIPERMERCADOS,2020 ,Marzo
POMELO,22884,43010,188,03,,,HIPERMERCADOS,2020 ,Marzo
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2020 ,Marzo
MANGO,28590,90844,318,15,,,HIPERMERCADOS,2020 ,Marzo
FRUTAS IV GAMA,1.42856,2.35901,165,3,,,HIPERMERCADOS,2020 ,Marzo
