Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,27.08452,36.43555,135,2758,,,HIPERMERCADOS,2014 ,Febrero
NARANJAS,7.28457,5.50315,076,855,,,HIPERMERCADOS,2014 ,Febrero
MANDARINAS,2.66296,3.56942,134,713,,,HIPERMERCADOS,2014 ,Febrero
LIMONES,55184,80293,146,359,,,HIPERMERCADOS,2014 ,Febrero
PLATANOS,5.64783,6.78628,12,1591,,,HIPERMERCADOS,2014 ,Febrero
MANZANAS,4.16246,5.72434,138,1214,,,HIPERMERCADOS,2014 ,Febrero
PERAS,1.72515,2.20472,128,689,,,HIPERMERCADOS,2014 ,Febrero
MELOCOTONES,1289,2395,186,007,,,HIPERMERCADOS,2014 ,Febrero
ALBARICOQUES,546,806,148,004,,,HIPERMERCADOS,2014 ,Febrero
FRESAS/FRESON,1.58878,4.41503,278,861,,,HIPERMERCADOS,2014 ,Febrero
MELON,28584,45398,159,063,,,HIPERMERCADOS,2014 ,Febrero
SANDIA,1236,2194,177,008,,,HIPERMERCADOS,2014 ,Febrero
CIRUELAS,5309,16400,309,038,,,HIPERMERCADOS,2014 ,Febrero
CEREZAS,5862,30466,52,03,,,HIPERMERCADOS,2014 ,Febrero
UVAS,12108,35961,297,061,,,HIPERMERCADOS,2014 ,Febrero
KIWI,1.01374,2.20782,218,474,,,HIPERMERCADOS,2014 ,Febrero
AGUACATE,33436,85512,256,228,,,HIPERMERCADOS,2014 ,Febrero
PIÑA,75123,1.07264,143,191,,,HIPERMERCADOS,2014 ,Febrero
OTRAS FRUTAS FRESCAS,81227,1.95791,241,342,,,HIPERMERCADOS,2014 ,Febrero
FRUTAS IV GAMA,54973,67778,123,157,,,HIPERMERCADOS,2014 ,Febrero
FRUTAS ECOLOGICAS,88765,1.20673,136,212,,,HIPERMERCADOS,2014 ,Febrero
