Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,26.83078,42.81172,16,2632,,,HIPERMERCADOS,2017 ,Marzo
NARANJAS,6.98199,6.08390,087,778,,,HIPERMERCADOS,2017 ,Marzo
MANDARINAS,1.81651,2.99683,165,543,,,HIPERMERCADOS,2017 ,Marzo
LIMONES,73472,1.10096,15,381,,,HIPERMERCADOS,2017 ,Marzo
PLATANOS,4.95782,7.20254,145,1364,,,HIPERMERCADOS,2017 ,Marzo
MANZANAS,4.11061,6.10156,148,112,,,HIPERMERCADOS,2017 ,Marzo
PERAS,1.87839,2.98329,159,648,,,HIPERMERCADOS,2017 ,Marzo
MELOCOTONES,1752,3370,192,019,,,HIPERMERCADOS,2017 ,Marzo
NECTARINAS,3747,6273,167,018,,,HIPERMERCADOS,2017 ,Marzo
ALBARICOQUES,307,301,098,002,,,HIPERMERCADOS,2017 ,Marzo
FRESAS/FRESON,2.41168,6.86503,285,1102,,,HIPERMERCADOS,2017 ,Marzo
MELON,44793,94332,211,093,,,HIPERMERCADOS,2017 ,Marzo
SANDIA,1610,4379,272,007,,,HIPERMERCADOS,2017 ,Marzo
CIRUELAS,10312,38287,371,076,,,HIPERMERCADOS,2017 ,Marzo
CEREZAS,2118,3884,183,005,,,HIPERMERCADOS,2017 ,Marzo
UVAS,11881,49589,417,081,,,HIPERMERCADOS,2017 ,Marzo
KIWI,1.30750,3.02500,231,553,,,HIPERMERCADOS,2017 ,Marzo
AGUACATE,31627,1.23126,389,209,,,HIPERMERCADOS,2017 ,Marzo
PIÑA,81425,1.15934,142,187,,,HIPERMERCADOS,2017 ,Marzo
OTRAS FRUTAS FRESCAS,73582,2.05787,28,339,,,HIPERMERCADOS,2017 ,Marzo
POMELO,16617,23612,142,056,,,HIPERMERCADOS,2017 ,Marzo
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2017 ,Marzo
FRUTAS IV GAMA,41790,1.06528,255,16,,,HIPERMERCADOS,2017 ,Marzo
