Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,24.74856,40.34659,163,247,,,HIPERMERCADOS,2019 ,Febrero
NARANJAS,6.80386,5.51135,081,712,,,HIPERMERCADOS,2019 ,Febrero
MANDARINAS,2.62014,3.38357,129,726,,,HIPERMERCADOS,2019 ,Febrero
LIMONES,53609,85741,16,274,,,HIPERMERCADOS,2019 ,Febrero
PLATANOS,4.49562,6.78388,151,1282,,,HIPERMERCADOS,2019 ,Febrero
MANZANAS,3.26212,5.09017,156,819,,,HIPERMERCADOS,2019 ,Febrero
PERAS,1.55996,2.22763,143,504,,,HIPERMERCADOS,2019 ,Febrero
MELOCOTONES,557,2229,4,007,,,HIPERMERCADOS,2019 ,Febrero
NECTARINAS,2505,5098,204,013,,,HIPERMERCADOS,2019 ,Febrero
ALBARICOQUES,1338,1887,141,007,,,HIPERMERCADOS,2019 ,Febrero
FRESAS/FRESON,2.15726,7.74608,359,1008,,,HIPERMERCADOS,2019 ,Febrero
MELON,15086,27007,179,045,,,HIPERMERCADOS,2019 ,Febrero
SANDIA,9585,15047,157,011,,,HIPERMERCADOS,2019 ,Febrero
CIRUELAS,5864,21535,367,063,,,HIPERMERCADOS,2019 ,Febrero
CEREZAS,783,3391,433,006,,,HIPERMERCADOS,2019 ,Febrero
UVAS,24795,86623,349,121,,,HIPERMERCADOS,2019 ,Febrero
KIWI,85635,2.34064,273,371,,,HIPERMERCADOS,2019 ,Febrero
AGUACATE,49323,1.74239,353,291,,,HIPERMERCADOS,2019 ,Febrero
PIÑA,36028,50758,141,102,,,HIPERMERCADOS,2019 ,Febrero
OTRAS FRUTAS FRESCAS,99851,2.52769,253,374,,,HIPERMERCADOS,2019 ,Febrero
POMELO,19812,27367,138,056,,,HIPERMERCADOS,2019 ,Febrero
CHIRIMOYA,414,2850,689,001,,,HIPERMERCADOS,2019 ,Febrero
MANGO,24368,64786,266,109,,,HIPERMERCADOS,2019 ,Febrero
FRUTAS IV GAMA,1.52107,2.45037,161,315,,,HIPERMERCADOS,2019 ,Febrero
