Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,31.47342,44.73594,142,2513,,,HIPERMERCADOS,2018 ,Julio
NARANJAS,2.58274,2.85713,111,302,,,HIPERMERCADOS,2018 ,Julio
MANDARINAS,11148,20985,188,041,,,HIPERMERCADOS,2018 ,Julio
LIMONES,62892,1.44925,23,396,,,HIPERMERCADOS,2018 ,Julio
PLATANOS,3.25538,5.02214,154,104,,,HIPERMERCADOS,2018 ,Julio
MANZANAS,1.76245,3.76863,214,585,,,HIPERMERCADOS,2018 ,Julio
PERAS,78754,1.40351,178,289,,,HIPERMERCADOS,2018 ,Julio
MELOCOTONES,1.81380,2.89423,16,648,,,HIPERMERCADOS,2018 ,Julio
NECTARINAS,1.50709,2.12965,141,585,,,HIPERMERCADOS,2018 ,Julio
ALBARICOQUES,50725,1.02826,203,294,,,HIPERMERCADOS,2018 ,Julio
FRESAS/FRESON,10838,44911,414,088,,,HIPERMERCADOS,2018 ,Julio
MELON,6.27097,6.31765,101,968,,,HIPERMERCADOS,2018 ,Julio
SANDIA,7.30950,4.89589,067,744,,,HIPERMERCADOS,2018 ,Julio
CIRUELAS,34760,68670,198,18,,,HIPERMERCADOS,2018 ,Julio
CEREZAS,90317,2.88987,32,482,,,HIPERMERCADOS,2018 ,Julio
UVAS,9888,36305,367,066,,,HIPERMERCADOS,2018 ,Julio
KIWI,83468,2.68216,321,402,,,HIPERMERCADOS,2018 ,Julio
AGUACATE,43151,1.52049,352,295,,,HIPERMERCADOS,2018 ,Julio
PIÑA,46260,57149,124,122,,,HIPERMERCADOS,2018 ,Julio
OTRAS FRUTAS FRESCAS,1.74949,3.59691,206,71,,,HIPERMERCADOS,2018 ,Julio
POMELO,14869,22043,148,044,,,HIPERMERCADOS,2018 ,Julio
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2018 ,Julio
FRUTAS IV GAMA,2.18831,2.83397,13,356,,,HIPERMERCADOS,2018 ,Julio
