Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,34.34419,44.90456,131,2826,,,HIPERMERCADOS,2013 ,Septiembre
NARANJAS,2.85964,4.55066,159,497,,,HIPERMERCADOS,2013 ,Septiembre
MANDARINAS,14557,30351,209,088,,,HIPERMERCADOS,2013 ,Septiembre
LIMONES,70578,1.33978,19,526,,,HIPERMERCADOS,2013 ,Septiembre
PLATANOS,4.04741,5.60727,139,1347,,,HIPERMERCADOS,2013 ,Septiembre
MANZANAS,2.77280,4.81924,174,1017,,,HIPERMERCADOS,2013 ,Septiembre
PERAS,2.04194,3.19731,157,915,,,HIPERMERCADOS,2013 ,Septiembre
MELOCOTONES,2.58550,4.01554,155,913,,,HIPERMERCADOS,2013 ,Septiembre
ALBARICOQUES,3241,8025,248,026,,,HIPERMERCADOS,2013 ,Septiembre
FRESAS/FRESON,10266,29105,284,056,,,HIPERMERCADOS,2013 ,Septiembre
MELON,7.37780,4.82522,065,894,,,HIPERMERCADOS,2013 ,Septiembre
SANDIA,4.47388,2.58539,058,482,,,HIPERMERCADOS,2013 ,Septiembre
CIRUELAS,97031,1.80005,186,539,,,HIPERMERCADOS,2013 ,Septiembre
CEREZAS,1979,3687,186,011,,,HIPERMERCADOS,2013 ,Septiembre
UVAS,94432,1.64423,174,52,,,HIPERMERCADOS,2013 ,Septiembre
KIWI,91308,2.27831,25,477,,,HIPERMERCADOS,2013 ,Septiembre
AGUACATE,15087,54177,359,136,,,HIPERMERCADOS,2013 ,Septiembre
PIÑA,81271,1.01130,124,206,,,HIPERMERCADOS,2013 ,Septiembre
OTRAS FRUTAS FRESCAS,3.38773,5.97680,176,1015,,,HIPERMERCADOS,2013 ,Septiembre
FRUTAS IV GAMA,66283,91659,138,151,,,HIPERMERCADOS,2013 ,Septiembre
FRUTAS ECOLOGICAS,1.43912,1.87002,13,283,,,HIPERMERCADOS,2013 ,Septiembre
