Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,28.70245,42.21829,147,2714,,,HIPERMERCADOS,2014 ,Octubre
NARANJAS,4.01118,4.99991,125,637,,,HIPERMERCADOS,2014 ,Octubre
MANDARINAS,1.72270,2.53507,147,644,,,HIPERMERCADOS,2014 ,Octubre
LIMONES,82295,1.42889,174,493,,,HIPERMERCADOS,2014 ,Octubre
PLATANOS,4.23221,6.40403,151,1386,,,HIPERMERCADOS,2014 ,Octubre
MANZANAS,4.08704,4.95244,121,1056,,,HIPERMERCADOS,2014 ,Octubre
PERAS,2.34892,2.75394,117,832,,,HIPERMERCADOS,2014 ,Octubre
MELOCOTONES,72604,1.26027,174,283,,,HIPERMERCADOS,2014 ,Octubre
ALBARICOQUES,2273,2829,124,014,,,HIPERMERCADOS,2014 ,Octubre
FRESAS/FRESON,4524,7745,171,024,,,HIPERMERCADOS,2014 ,Octubre
MELON,3.20620,2.62254,082,389,,,HIPERMERCADOS,2014 ,Octubre
SANDIA,51456,39681,077,089,,,HIPERMERCADOS,2014 ,Octubre
CIRUELAS,61271,86899,142,315,,,HIPERMERCADOS,2014 ,Octubre
CEREZAS,5782,8617,149,03,,,HIPERMERCADOS,2014 ,Octubre
UVAS,1.62083,3.03805,187,548,,,HIPERMERCADOS,2014 ,Octubre
KIWI,1.01483,3.28858,324,448,,,HIPERMERCADOS,2014 ,Octubre
AGUACATE,28792,81897,284,157,,,HIPERMERCADOS,2014 ,Octubre
PIÑA,83267,1.48513,178,195,,,HIPERMERCADOS,2014 ,Octubre
OTRAS FRUTAS FRESCAS,2.53590,5.17276,204,916,,,HIPERMERCADOS,2014 ,Octubre
FRUTAS IV GAMA,52521,88208,168,122,,,HIPERMERCADOS,2014 ,Octubre
FRUTAS ECOLOGICAS,1.00886,1.65227,164,238,,,HIPERMERCADOS,2014 ,Octubre
