Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,30.80769,42.13591,137,2936,,,HIPERMERCADOS,2014 ,Marzo
NARANJAS,8.55210,6.55415,077,949,,,HIPERMERCADOS,2014 ,Marzo
MANDARINAS,2.03659,3.26057,16,63,,,HIPERMERCADOS,2014 ,Marzo
LIMONES,66285,92632,14,359,,,HIPERMERCADOS,2014 ,Marzo
PLATANOS,5.81707,6.89725,119,1661,,,HIPERMERCADOS,2014 ,Marzo
MANZANAS,4.88546,6.63615,136,1323,,,HIPERMERCADOS,2014 ,Marzo
PERAS,2.05438,2.69243,131,779,,,HIPERMERCADOS,2014 ,Marzo
MELOCOTONES,4814,8090,168,03,,,HIPERMERCADOS,2014 ,Marzo
ALBARICOQUES,000,000,0,0,,,HIPERMERCADOS,2014 ,Marzo
FRESAS/FRESON,2.93086,6.86677,234,1128,,,HIPERMERCADOS,2014 ,Marzo
MELON,27462,52679,192,041,,,HIPERMERCADOS,2014 ,Marzo
SANDIA,8255,13254,161,007,,,HIPERMERCADOS,2014 ,Marzo
CIRUELAS,15913,54715,344,103,,,HIPERMERCADOS,2014 ,Marzo
CEREZAS,4357,5598,128,023,,,HIPERMERCADOS,2014 ,Marzo
UVAS,9059,28248,312,048,,,HIPERMERCADOS,2014 ,Marzo
KIWI,1.13680,2.46052,216,546,,,HIPERMERCADOS,2014 ,Marzo
AGUACATE,38652,97207,251,22,,,HIPERMERCADOS,2014 ,Marzo
PIÑA,87385,1.20253,138,247,,,HIPERMERCADOS,2014 ,Marzo
OTRAS FRUTAS FRESCAS,77259,2.04132,264,309,,,HIPERMERCADOS,2014 ,Marzo
FRUTAS IV GAMA,39538,61968,157,125,,,HIPERMERCADOS,2014 ,Marzo
FRUTAS ECOLOGICAS,1.12011,1.64399,147,255,,,HIPERMERCADOS,2014 ,Marzo
