Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,31.62345,45.71166,145,2496,,,HIPERMERCADOS,2018 ,Septiembre
NARANJAS,3.15160,4.46767,142,368,,,HIPERMERCADOS,2018 ,Septiembre
MANDARINAS,20220,52115,258,099,,,HIPERMERCADOS,2018 ,Septiembre
LIMONES,74020,1.63086,22,452,,,HIPERMERCADOS,2018 ,Septiembre
PLATANOS,3.83985,6.06839,158,1233,,,HIPERMERCADOS,2018 ,Septiembre
MANZANAS,2.40496,4.23418,176,77,,,HIPERMERCADOS,2018 ,Septiembre
PERAS,1.56871,2.44904,156,611,,,HIPERMERCADOS,2018 ,Septiembre
MELOCOTONES,2.24975,3.41710,152,738,,,HIPERMERCADOS,2018 ,Septiembre
NECTARINAS,1.22298,2.12679,174,46,,,HIPERMERCADOS,2018 ,Septiembre
ALBARICOQUES,7404,17380,235,038,,,HIPERMERCADOS,2018 ,Septiembre
FRESAS/FRESON,4590,27291,595,052,,,HIPERMERCADOS,2018 ,Septiembre
MELON,5.76645,3.97475,069,708,,,HIPERMERCADOS,2018 ,Septiembre
SANDIA,4.92534,3.07962,063,509,,,HIPERMERCADOS,2018 ,Septiembre
CIRUELAS,67459,1.27335,189,376,,,HIPERMERCADOS,2018 ,Septiembre
CEREZAS,2770,5983,216,012,,,HIPERMERCADOS,2018 ,Septiembre
UVAS,1.52391,3.32948,218,544,,,HIPERMERCADOS,2018 ,Septiembre
KIWI,80958,2.91748,36,378,,,HIPERMERCADOS,2018 ,Septiembre
AGUACATE,37806,1.46239,387,271,,,HIPERMERCADOS,2018 ,Septiembre
PIÑA,55236,73784,134,171,,,HIPERMERCADOS,2018 ,Septiembre
OTRAS FRUTAS FRESCAS,1.46526,3.51503,24,636,,,HIPERMERCADOS,2018 ,Septiembre
POMELO,22796,42799,188,063,,,HIPERMERCADOS,2018 ,Septiembre
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2018 ,Septiembre
FRUTAS IV GAMA,2.12420,2.71720,128,358,,,HIPERMERCADOS,2018 ,Septiembre
