Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,34.08780,46.26637,136,2716,,,HIPERMERCADOS,2017 ,Septiembre
NARANJAS,3.35744,4.27836,127,439,,,HIPERMERCADOS,2017 ,Septiembre
MANDARINAS,22633,44080,195,123,,,HIPERMERCADOS,2017 ,Septiembre
LIMONES,75563,1.57259,208,417,,,HIPERMERCADOS,2017 ,Septiembre
PLATANOS,4.64077,6.33829,137,1499,,,HIPERMERCADOS,2017 ,Septiembre
MANZANAS,2.51321,3.68004,146,859,,,HIPERMERCADOS,2017 ,Septiembre
PERAS,1.80155,2.68062,149,636,,,HIPERMERCADOS,2017 ,Septiembre
MELOCOTONES,2.91212,3.94635,136,931,,,HIPERMERCADOS,2017 ,Septiembre
NECTARINAS,1.63396,2.01691,123,61,,,HIPERMERCADOS,2017 ,Septiembre
ALBARICOQUES,3799,9344,246,038,,,HIPERMERCADOS,2017 ,Septiembre
FRESAS/FRESON,3655,17888,489,039,,,HIPERMERCADOS,2017 ,Septiembre
MELON,5.34564,4.37970,082,73,,,HIPERMERCADOS,2017 ,Septiembre
SANDIA,4.87171,3.22588,066,44,,,HIPERMERCADOS,2017 ,Septiembre
CIRUELAS,77268,1.25893,163,433,,,HIPERMERCADOS,2017 ,Septiembre
CEREZAS,1555,2674,172,007,,,HIPERMERCADOS,2017 ,Septiembre
UVAS,1.57903,2.82035,179,573,,,HIPERMERCADOS,2017 ,Septiembre
KIWI,91608,3.22756,352,44,,,HIPERMERCADOS,2017 ,Septiembre
AGUACATE,34163,1.45108,425,265,,,HIPERMERCADOS,2017 ,Septiembre
PIÑA,47950,70499,147,134,,,HIPERMERCADOS,2017 ,Septiembre
OTRAS FRUTAS FRESCAS,1.85043,3.94485,213,806,,,HIPERMERCADOS,2017 ,Septiembre
POMELO,12554,21119,168,034,,,HIPERMERCADOS,2017 ,Septiembre
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2017 ,Septiembre
FRUTAS IV GAMA,87669,1.11859,128,167,,,HIPERMERCADOS,2017 ,Septiembre
