Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,24.17069,41.58632,172,253,,,HIPERMERCADOS,2018 ,Marzo
NARANJAS,6.56554,6.32863,096,713,,,HIPERMERCADOS,2018 ,Marzo
MANDARINAS,1.40670,2.58287,184,489,,,HIPERMERCADOS,2018 ,Marzo
LIMONES,66870,1.12610,168,388,,,HIPERMERCADOS,2018 ,Marzo
PLATANOS,4.30579,6.03185,14,1223,,,HIPERMERCADOS,2018 ,Marzo
MANZANAS,3.10366,5.10241,164,838,,,HIPERMERCADOS,2018 ,Marzo
PERAS,1.80024,2.69238,15,64,,,HIPERMERCADOS,2018 ,Marzo
MELOCOTONES,4480,13803,308,016,,,HIPERMERCADOS,2018 ,Marzo
NECTARINAS,6297,16328,259,039,,,HIPERMERCADOS,2018 ,Marzo
ALBARICOQUES,191,353,185,002,,,HIPERMERCADOS,2018 ,Marzo
FRESAS/FRESON,2.31470,7.29971,315,1091,,,HIPERMERCADOS,2018 ,Marzo
MELON,49386,77012,156,09,,,HIPERMERCADOS,2018 ,Marzo
SANDIA,25565,49915,195,04,,,HIPERMERCADOS,2018 ,Marzo
CIRUELAS,12591,34734,276,072,,,HIPERMERCADOS,2018 ,Marzo
CEREZAS,264,490,186,002,,,HIPERMERCADOS,2018 ,Marzo
UVAS,16927,68558,405,08,,,HIPERMERCADOS,2018 ,Marzo
KIWI,95230,2.70866,284,426,,,HIPERMERCADOS,2018 ,Marzo
AGUACATE,39921,1.71193,429,294,,,HIPERMERCADOS,2018 ,Marzo
PIÑA,73998,1.01561,137,18,,,HIPERMERCADOS,2018 ,Marzo
OTRAS FRUTAS FRESCAS,75687,2.37426,314,326,,,HIPERMERCADOS,2018 ,Marzo
POMELO,21683,38952,18,061,,,HIPERMERCADOS,2018 ,Marzo
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2018 ,Marzo
FRUTAS IV GAMA,1.35254,2.12123,157,339,,,HIPERMERCADOS,2018 ,Marzo
