Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,28.24550,43.23664,153,2635,,,HIPERMERCADOS,2016 ,Abril
NARANJAS,7.30243,6.96280,095,789,,,HIPERMERCADOS,2016 ,Abril
MANDARINAS,1.65749,2.74520,166,498,,,HIPERMERCADOS,2016 ,Abril
LIMONES,76847,1.37002,178,382,,,HIPERMERCADOS,2016 ,Abril
PLATANOS,5.06678,6.88638,136,1477,,,HIPERMERCADOS,2016 ,Abril
MANZANAS,4.13332,5.89549,143,1076,,,HIPERMERCADOS,2016 ,Abril
PERAS,1.97979,3.09850,157,697,,,HIPERMERCADOS,2016 ,Abril
MELOCOTONES,5737,14958,261,048,,,HIPERMERCADOS,2016 ,Abril
NECTARINAS,6694,15223,227,047,,,HIPERMERCADOS,2016 ,Abril
ALBARICOQUES,1727,4899,284,016,,,HIPERMERCADOS,2016 ,Abril
FRESAS/FRESON,3.20899,6.70516,209,1075,,,HIPERMERCADOS,2016 ,Abril
MELON,41114,94986,231,112,,,HIPERMERCADOS,2016 ,Abril
SANDIA,29365,48748,166,052,,,HIPERMERCADOS,2016 ,Abril
CIRUELAS,9352,26002,278,059,,,HIPERMERCADOS,2016 ,Abril
CEREZAS,843,1341,159,01,,,HIPERMERCADOS,2016 ,Abril
UVAS,18857,59138,314,088,,,HIPERMERCADOS,2016 ,Abril
KIWI,1.19697,2.50941,21,531,,,HIPERMERCADOS,2016 ,Abril
AGUACATE,28940,1.09614,379,244,,,HIPERMERCADOS,2016 ,Abril
PIÑA,69347,1.06835,154,183,,,HIPERMERCADOS,2016 ,Abril
OTRAS FRUTAS FRESCAS,81150,2.24624,277,351,,,HIPERMERCADOS,2016 ,Abril
FRUTAS IV GAMA,43834,94518,216,169,,,HIPERMERCADOS,2016 ,Abril
