Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,28.16707,41.14587,146,2806,,,HIPERMERCADOS,2015 ,Marzo
NARANJAS,7.42385,6.00788,081,815,,,HIPERMERCADOS,2015 ,Marzo
MANDARINAS,2.14881,3.35106,156,614,,,HIPERMERCADOS,2015 ,Marzo
LIMONES,57911,74253,128,38,,,HIPERMERCADOS,2015 ,Marzo
PLATANOS,5.11898,7.07312,138,1533,,,HIPERMERCADOS,2015 ,Marzo
MANZANAS,4.52914,5.89478,13,1187,,,HIPERMERCADOS,2015 ,Marzo
PERAS,1.97442,2.69393,136,765,,,HIPERMERCADOS,2015 ,Marzo
MELOCOTONES,721,1254,174,003,,,HIPERMERCADOS,2015 ,Marzo
NECTARINAS,11095,21324,192,066,,,HIPERMERCADOS,2015 ,Marzo
ALBARICOQUES,3858,5626,146,004,,,HIPERMERCADOS,2015 ,Marzo
FRESAS/FRESON,2.57625,6.98181,271,1097,,,HIPERMERCADOS,2015 ,Marzo
MELON,32356,53627,166,078,,,HIPERMERCADOS,2015 ,Marzo
SANDIA,9033,13899,154,02,,,HIPERMERCADOS,2015 ,Marzo
CIRUELAS,9614,27964,291,067,,,HIPERMERCADOS,2015 ,Marzo
CEREZAS,1321,3301,25,01,,,HIPERMERCADOS,2015 ,Marzo
UVAS,18537,62725,338,072,,,HIPERMERCADOS,2015 ,Marzo
KIWI,1.21351,2.70851,223,566,,,HIPERMERCADOS,2015 ,Marzo
AGUACATE,34271,1.06288,31,243,,,HIPERMERCADOS,2015 ,Marzo
PIÑA,72802,1.00879,139,178,,,HIPERMERCADOS,2015 ,Marzo
OTRAS FRUTAS FRESCAS,66694,1.72340,258,308,,,HIPERMERCADOS,2015 ,Marzo
FRUTAS IV GAMA,42073,77678,185,122,,,HIPERMERCADOS,2015 ,Marzo
