Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,28.08680,46.54460,166,2512,,,HIPERMERCADOS,2019 ,Octubre
NARANJAS,3.79655,4.91201,129,509,,,HIPERMERCADOS,2019 ,Octubre
MANDARINAS,1.89562,2.62996,139,593,,,HIPERMERCADOS,2019 ,Octubre
LIMONES,70597,1.29785,184,445,,,HIPERMERCADOS,2019 ,Octubre
PLATANOS,4.81864,7.13173,148,1266,,,HIPERMERCADOS,2019 ,Octubre
MANZANAS,2.64407,3.93400,149,718,,,HIPERMERCADOS,2019 ,Octubre
PERAS,1.64721,2.50919,152,565,,,HIPERMERCADOS,2019 ,Octubre
MELOCOTONES,1.09880,1.96025,178,347,,,HIPERMERCADOS,2019 ,Octubre
NECTARINAS,82547,1.17812,143,285,,,HIPERMERCADOS,2019 ,Octubre
ALBARICOQUES,2053,2181,106,009,,,HIPERMERCADOS,2019 ,Octubre
FRESAS/FRESON,4279,21591,505,041,,,HIPERMERCADOS,2019 ,Octubre
MELON,2.46153,2.85039,116,382,,,HIPERMERCADOS,2019 ,Octubre
SANDIA,86497,73118,085,089,,,HIPERMERCADOS,2019 ,Octubre
CIRUELAS,43393,69872,161,22,,,HIPERMERCADOS,2019 ,Octubre
CEREZAS,000,000,0,0,,,HIPERMERCADOS,2019 ,Octubre
UVAS,1.52527,3.09966,203,512,,,HIPERMERCADOS,2019 ,Octubre
KIWI,1.02715,3.30847,322,459,,,HIPERMERCADOS,2019 ,Octubre
AGUACATE,46619,1.96818,422,268,,,HIPERMERCADOS,2019 ,Octubre
PIÑA,64638,85040,132,178,,,HIPERMERCADOS,2019 ,Octubre
OTRAS FRUTAS FRESCAS,3.16574,7.24677,229,907,,,HIPERMERCADOS,2019 ,Octubre
POMELO,9725,16801,173,044,,,HIPERMERCADOS,2019 ,Octubre
CHIRIMOYA,355,1807,51,004,,,HIPERMERCADOS,2019 ,Octubre
MANGO,1.17618,2.56208,218,375,,,HIPERMERCADOS,2019 ,Octubre
FRUTAS IV GAMA,1.68325,2.86237,17,265,,,HIPERMERCADOS,2019 ,Octubre
