Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,35.79885,38.03387,106,2562,,,HIPERMERCADOS,2014 ,Agosto
NARANJAS,2.44413,2.60442,107,38,,,HIPERMERCADOS,2014 ,Agosto
MANDARINAS,5469,9795,179,029,,,HIPERMERCADOS,2014 ,Agosto
LIMONES,69855,1.48261,212,498,,,HIPERMERCADOS,2014 ,Agosto
PLATANOS,3.24027,4.39683,136,1146,,,HIPERMERCADOS,2014 ,Agosto
MANZANAS,2.31564,3.21979,139,806,,,HIPERMERCADOS,2014 ,Agosto
PERAS,1.16002,1.57238,136,504,,,HIPERMERCADOS,2014 ,Agosto
MELOCOTONES,2.85664,3.31656,116,909,,,HIPERMERCADOS,2014 ,Agosto
ALBARICOQUES,13409,27647,206,096,,,HIPERMERCADOS,2014 ,Agosto
FRESAS/FRESON,9306,25384,273,05,,,HIPERMERCADOS,2014 ,Agosto
MELON,8.77933,5.34042,061,1049,,,HIPERMERCADOS,2014 ,Agosto
SANDIA,7.37456,3.85556,052,77,,,HIPERMERCADOS,2014 ,Agosto
CIRUELAS,89102,1.28720,144,47,,,HIPERMERCADOS,2014 ,Agosto
CEREZAS,14921,37232,25,121,,,HIPERMERCADOS,2014 ,Agosto
UVAS,43399,93253,215,27,,,HIPERMERCADOS,2014 ,Agosto
KIWI,65772,1.89435,288,303,,,HIPERMERCADOS,2014 ,Agosto
AGUACATE,26973,84251,312,194,,,HIPERMERCADOS,2014 ,Agosto
PIÑA,59973,78027,13,183,,,HIPERMERCADOS,2014 ,Agosto
OTRAS FRUTAS FRESCAS,3.64648,5.50787,151,1061,,,HIPERMERCADOS,2014 ,Agosto
FRUTAS IV GAMA,46754,61866,132,157,,,HIPERMERCADOS,2014 ,Agosto
FRUTAS ECOLOGICAS,1.13861,1.44115,127,256,,,HIPERMERCADOS,2014 ,Agosto
