Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,36.32228,43.47001,12,245,,,HIPERMERCADOS,2019 ,Agosto
NARANJAS,2.23292,2.46820,111,304,,,HIPERMERCADOS,2019 ,Agosto
MANDARINAS,7392,10517,142,036,,,HIPERMERCADOS,2019 ,Agosto
LIMONES,68020,1.21859,179,365,,,HIPERMERCADOS,2019 ,Agosto
PLATANOS,3.86805,5.10756,132,1142,,,HIPERMERCADOS,2019 ,Agosto
MANZANAS,1.77392,2.65694,15,583,,,HIPERMERCADOS,2019 ,Agosto
PERAS,78271,1.29431,165,434,,,HIPERMERCADOS,2019 ,Agosto
MELOCOTONES,2.26212,3.33213,147,779,,,HIPERMERCADOS,2019 ,Agosto
NECTARINAS,1.80961,2.68739,149,59,,,HIPERMERCADOS,2019 ,Agosto
ALBARICOQUES,18139,39275,217,132,,,HIPERMERCADOS,2019 ,Agosto
FRESAS/FRESON,5603,31797,567,069,,,HIPERMERCADOS,2019 ,Agosto
MELON,8.59915,5.96378,069,955,,,HIPERMERCADOS,2019 ,Agosto
SANDIA,9.22378,5.92585,064,717,,,HIPERMERCADOS,2019 ,Agosto
CIRUELAS,92394,1.48343,161,387,,,HIPERMERCADOS,2019 ,Agosto
CEREZAS,2170,4927,227,02,,,HIPERMERCADOS,2019 ,Agosto
UVAS,27744,80044,289,167,,,HIPERMERCADOS,2019 ,Agosto
KIWI,76666,2.65698,347,374,,,HIPERMERCADOS,2019 ,Agosto
AGUACATE,46297,2.02383,437,278,,,HIPERMERCADOS,2019 ,Agosto
PIÑA,33936,52053,153,109,,,HIPERMERCADOS,2019 ,Agosto
OTRAS FRUTAS FRESCAS,1.98641,4.46487,225,819,,,HIPERMERCADOS,2019 ,Agosto
POMELO,7445,15291,205,037,,,HIPERMERCADOS,2019 ,Agosto
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2019 ,Agosto
MANGO,44927,1.09768,244,176,,,HIPERMERCADOS,2019 ,Agosto
FRUTAS IV GAMA,1.21922,1.62946,134,272,,,HIPERMERCADOS,2019 ,Agosto
