Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,29.64379,39.28942,133,2331,,,HIPERMERCADOS,2018 ,Agosto
NARANJAS,2.33703,2.98075,128,321,,,HIPERMERCADOS,2018 ,Agosto
MANDARINAS,3009,9598,319,023,,,HIPERMERCADOS,2018 ,Agosto
LIMONES,64743,1.49194,23,372,,,HIPERMERCADOS,2018 ,Agosto
PLATANOS,2.85359,4.50911,158,916,,,HIPERMERCADOS,2018 ,Agosto
MANZANAS,1.45434,2.83351,195,514,,,HIPERMERCADOS,2018 ,Agosto
PERAS,90172,1.63158,181,356,,,HIPERMERCADOS,2018 ,Agosto
MELOCOTONES,2.12366,3.10477,146,685,,,HIPERMERCADOS,2018 ,Agosto
NECTARINAS,1.61609,2.22606,138,556,,,HIPERMERCADOS,2018 ,Agosto
ALBARICOQUES,32673,67638,207,15,,,HIPERMERCADOS,2018 ,Agosto
FRESAS/FRESON,4682,23598,504,042,,,HIPERMERCADOS,2018 ,Agosto
MELON,6.77566,5.53877,082,991,,,HIPERMERCADOS,2018 ,Agosto
SANDIA,6.53520,4.11234,063,691,,,HIPERMERCADOS,2018 ,Agosto
CIRUELAS,61261,1.20198,196,305,,,HIPERMERCADOS,2018 ,Agosto
CEREZAS,29698,84618,285,175,,,HIPERMERCADOS,2018 ,Agosto
UVAS,37259,85591,23,216,,,HIPERMERCADOS,2018 ,Agosto
KIWI,64711,2.06686,319,294,,,HIPERMERCADOS,2018 ,Agosto
AGUACATE,34884,1.32325,379,299,,,HIPERMERCADOS,2018 ,Agosto
PIÑA,26642,41020,154,108,,,HIPERMERCADOS,2018 ,Agosto
OTRAS FRUTAS FRESCAS,1.45088,3.14788,217,695,,,HIPERMERCADOS,2018 ,Agosto
POMELO,6740,15194,225,03,,,HIPERMERCADOS,2018 ,Agosto
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2018 ,Agosto
FRUTAS IV GAMA,2.11356,2.47033,117,431,,,HIPERMERCADOS,2018 ,Agosto
