Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,32.44814,45.36990,14,2374,,,HIPERMERCADOS,2019 ,Septiembre
NARANJAS,3.08686,3.93357,127,392,,,HIPERMERCADOS,2019 ,Septiembre
MANDARINAS,13765,21336,155,087,,,HIPERMERCADOS,2019 ,Septiembre
LIMONES,69244,1.18618,171,367,,,HIPERMERCADOS,2019 ,Septiembre
PLATANOS,4.36466,5.90106,135,1175,,,HIPERMERCADOS,2019 ,Septiembre
MANZANAS,2.12883,3.34454,157,763,,,HIPERMERCADOS,2019 ,Septiembre
PERAS,1.34954,1.99092,148,529,,,HIPERMERCADOS,2019 ,Septiembre
MELOCOTONES,1.92074,2.93334,153,604,,,HIPERMERCADOS,2019 ,Septiembre
NECTARINAS,1.65641,2.20535,133,517,,,HIPERMERCADOS,2019 ,Septiembre
ALBARICOQUES,6208,12900,208,062,,,HIPERMERCADOS,2019 ,Septiembre
FRESAS/FRESON,6797,32083,472,072,,,HIPERMERCADOS,2019 ,Septiembre
MELON,6.12325,5.26914,086,662,,,HIPERMERCADOS,2019 ,Septiembre
SANDIA,4.83998,3.32391,069,452,,,HIPERMERCADOS,2019 ,Septiembre
CIRUELAS,90127,1.32619,147,365,,,HIPERMERCADOS,2019 ,Septiembre
CEREZAS,048,129,266,001,,,HIPERMERCADOS,2019 ,Septiembre
UVAS,1.42515,3.02755,212,478,,,HIPERMERCADOS,2019 ,Septiembre
KIWI,90538,3.02476,334,44,,,HIPERMERCADOS,2019 ,Septiembre
AGUACATE,44152,2.21841,502,284,,,HIPERMERCADOS,2019 ,Septiembre
PIÑA,47548,63897,134,159,,,HIPERMERCADOS,2019 ,Septiembre
OTRAS FRUTAS FRESCAS,1.86845,4.38154,235,645,,,HIPERMERCADOS,2019 ,Septiembre
POMELO,11321,23747,21,028,,,HIPERMERCADOS,2019 ,Septiembre
CHIRIMOYA,254,1825,719,003,,,HIPERMERCADOS,2019 ,Septiembre
MANGO,48246,1.14998,238,193,,,HIPERMERCADOS,2019 ,Septiembre
FRUTAS IV GAMA,1.72970,2.55066,147,285,,,HIPERMERCADOS,2019 ,Septiembre
