Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,25.66592,40.05816,156,2452,,,HIPERMERCADOS,2017 ,Octubre
NARANJAS,4.10504,4.85876,118,559,,,HIPERMERCADOS,2017 ,Octubre
MANDARINAS,1.91769,2.70846,141,643,,,HIPERMERCADOS,2017 ,Octubre
LIMONES,72269,1.36739,189,457,,,HIPERMERCADOS,2017 ,Octubre
PLATANOS,4.34526,6.18908,142,1274,,,HIPERMERCADOS,2017 ,Octubre
MANZANAS,2.74307,3.89193,142,817,,,HIPERMERCADOS,2017 ,Octubre
PERAS,1.77166,2.58766,146,615,,,HIPERMERCADOS,2017 ,Octubre
MELOCOTONES,97176,1.94864,201,349,,,HIPERMERCADOS,2017 ,Octubre
NECTARINAS,23485,33415,142,139,,,HIPERMERCADOS,2017 ,Octubre
ALBARICOQUES,1616,3022,187,013,,,HIPERMERCADOS,2017 ,Octubre
FRESAS/FRESON,4372,19832,454,051,,,HIPERMERCADOS,2017 ,Octubre
MELON,1.96113,1.73475,088,301,,,HIPERMERCADOS,2017 ,Octubre
SANDIA,71171,43936,062,11,,,HIPERMERCADOS,2017 ,Octubre
CIRUELAS,38416,67236,175,202,,,HIPERMERCADOS,2017 ,Octubre
CEREZAS,1166,3228,277,009,,,HIPERMERCADOS,2017 ,Octubre
UVAS,1.39560,2.79170,2,517,,,HIPERMERCADOS,2017 ,Octubre
KIWI,78083,2.79731,358,38,,,HIPERMERCADOS,2017 ,Octubre
AGUACATE,24309,1.01379,417,194,,,HIPERMERCADOS,2017 ,Octubre
PIÑA,66565,98986,149,178,,,HIPERMERCADOS,2017 ,Octubre
OTRAS FRUTAS FRESCAS,2.64018,5.47215,207,857,,,HIPERMERCADOS,2017 ,Octubre
POMELO,15711,31537,201,077,,,HIPERMERCADOS,2017 ,Octubre
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2017 ,Octubre
FRUTAS IV GAMA,52658,1.06295,202,186,,,HIPERMERCADOS,2017 ,Octubre
