Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,26.63824,43.88437,165,258,,,HIPERMERCADOS,2019 ,Noviembre
NARANJAS,5.15406,5.55193,108,614,,,HIPERMERCADOS,2019 ,Noviembre
MANDARINAS,3.32575,4.47910,135,847,,,HIPERMERCADOS,2019 ,Noviembre
LIMONES,78052,1.36303,175,367,,,HIPERMERCADOS,2019 ,Noviembre
PLATANOS,5.58839,8.22510,147,1453,,,HIPERMERCADOS,2019 ,Noviembre
MANZANAS,2.93901,4.49231,153,802,,,HIPERMERCADOS,2019 ,Noviembre
PERAS,1.60828,2.48276,154,533,,,HIPERMERCADOS,2019 ,Noviembre
MELOCOTONES,14396,38711,269,058,,,HIPERMERCADOS,2019 ,Noviembre
NECTARINAS,9155,16616,182,039,,,HIPERMERCADOS,2019 ,Noviembre
ALBARICOQUES,2323,7387,318,009,,,HIPERMERCADOS,2019 ,Noviembre
FRESAS/FRESON,2505,14116,563,019,,,HIPERMERCADOS,2019 ,Noviembre
MELON,28259,49500,175,071,,,HIPERMERCADOS,2019 ,Noviembre
SANDIA,9554,12880,135,022,,,HIPERMERCADOS,2019 ,Noviembre
CIRUELAS,22653,35287,156,134,,,HIPERMERCADOS,2019 ,Noviembre
CEREZAS,114,250,219,001,,,HIPERMERCADOS,2019 ,Noviembre
UVAS,83080,2.10084,253,369,,,HIPERMERCADOS,2019 ,Noviembre
KIWI,1.17156,3.84099,328,467,,,HIPERMERCADOS,2019 ,Noviembre
AGUACATE,51142,2.22196,434,3,,,HIPERMERCADOS,2019 ,Noviembre
PIÑA,70401,95429,136,154,,,HIPERMERCADOS,2019 ,Noviembre
OTRAS FRUTAS FRESCAS,3.13485,6.42459,205,952,,,HIPERMERCADOS,2019 ,Noviembre
POMELO,16909,37165,22,069,,,HIPERMERCADOS,2019 ,Noviembre
CHIRIMOYA,992,3071,31,006,,,HIPERMERCADOS,2019 ,Noviembre
MANGO,57997,1.53394,264,197,,,HIPERMERCADOS,2019 ,Noviembre
FRUTAS IV GAMA,1.43143,2.17422,152,247,,,HIPERMERCADOS,2019 ,Noviembre
