Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,31.32447,44.73254,143,2751,,,HIPERMERCADOS,2015 ,Mayo
NARANJAS,5.96981,5.39179,09,673,,,HIPERMERCADOS,2015 ,Mayo
MANDARINAS,79437,1.16675,147,276,,,HIPERMERCADOS,2015 ,Mayo
LIMONES,55272,81164,147,372,,,HIPERMERCADOS,2015 ,Mayo
PLATANOS,5.39897,7.03157,13,1525,,,HIPERMERCADOS,2015 ,Mayo
MANZANAS,4.55282,6.10640,134,1163,,,HIPERMERCADOS,2015 ,Mayo
PERAS,1.62624,2.58046,159,635,,,HIPERMERCADOS,2015 ,Mayo
MELOCOTONES,19819,49085,248,14,,,HIPERMERCADOS,2015 ,Mayo
NECTARINAS,34505,74402,216,214,,,HIPERMERCADOS,2015 ,Mayo
ALBARICOQUES,31260,86699,277,207,,,HIPERMERCADOS,2015 ,Mayo
FRESAS/FRESON,1.37574,3.00751,219,655,,,HIPERMERCADOS,2015 ,Mayo
MELON,1.54023,2.45923,16,39,,,HIPERMERCADOS,2015 ,Mayo
SANDIA,4.64903,4.40896,095,614,,,HIPERMERCADOS,2015 ,Mayo
CIRUELAS,3821,10658,279,037,,,HIPERMERCADOS,2015 ,Mayo
CEREZAS,27694,1.25108,452,253,,,HIPERMERCADOS,2015 ,Mayo
UVAS,14291,51864,363,109,,,HIPERMERCADOS,2015 ,Mayo
KIWI,1.12869,2.73301,242,539,,,HIPERMERCADOS,2015 ,Mayo
AGUACATE,27086,94003,347,231,,,HIPERMERCADOS,2015 ,Mayo
PIÑA,84314,1.35761,161,235,,,HIPERMERCADOS,2015 ,Mayo
OTRAS FRUTAS FRESCAS,1.30793,2.75942,211,477,,,HIPERMERCADOS,2015 ,Mayo
FRUTAS IV GAMA,47705,89533,188,144,,,HIPERMERCADOS,2015 ,Mayo
