Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,25.81079,37.86637,147,2456,,,HIPERMERCADOS,2016 ,Noviembre
NARANJAS,5.02610,4.61216,092,662,,,HIPERMERCADOS,2016 ,Noviembre
MANDARINAS,3.10254,3.80199,123,818,,,HIPERMERCADOS,2016 ,Noviembre
LIMONES,60547,1.14931,19,338,,,HIPERMERCADOS,2016 ,Noviembre
PLATANOS,4.43860,6.43832,145,136,,,HIPERMERCADOS,2016 ,Noviembre
MANZANAS,3.06446,4.39352,143,938,,,HIPERMERCADOS,2016 ,Noviembre
PERAS,1.78002,2.53035,142,615,,,HIPERMERCADOS,2016 ,Noviembre
MELOCOTONES,8264,19513,236,037,,,HIPERMERCADOS,2016 ,Noviembre
NECTARINAS,2428,2229,092,007,,,HIPERMERCADOS,2016 ,Noviembre
ALBARICOQUES,232,490,211,013,,,HIPERMERCADOS,2016 ,Noviembre
FRESAS/FRESON,4522,15330,339,04,,,HIPERMERCADOS,2016 ,Noviembre
MELON,82154,1.06029,129,111,,,HIPERMERCADOS,2016 ,Noviembre
SANDIA,6977,11111,159,016,,,HIPERMERCADOS,2016 ,Noviembre
CIRUELAS,35788,61446,172,19,,,HIPERMERCADOS,2016 ,Noviembre
CEREZAS,1940,2477,128,014,,,HIPERMERCADOS,2016 ,Noviembre
UVAS,1.01528,2.21576,218,414,,,HIPERMERCADOS,2016 ,Noviembre
KIWI,97354,2.54110,261,483,,,HIPERMERCADOS,2016 ,Noviembre
AGUACATE,25771,87024,338,197,,,HIPERMERCADOS,2016 ,Noviembre
PIÑA,1.07427,1.14470,107,256,,,HIPERMERCADOS,2016 ,Noviembre
OTRAS FRUTAS FRESCAS,3.04974,5.98267,196,926,,,HIPERMERCADOS,2016 ,Noviembre
FRUTAS IV GAMA,40245,81006,201,212,,,HIPERMERCADOS,2016 ,Noviembre
