Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,35.61967,40.40611,113,2602,,,HIPERMERCADOS,2014 ,Julio
NARANJAS,3.05581,3.02018,099,413,,,HIPERMERCADOS,2014 ,Julio
MANDARINAS,1150,3385,294,007,,,HIPERMERCADOS,2014 ,Julio
LIMONES,68774,1.18720,173,408,,,HIPERMERCADOS,2014 ,Julio
PLATANOS,3.44575,4.16257,121,1201,,,HIPERMERCADOS,2014 ,Julio
MANZANAS,2.83297,4.10345,145,856,,,HIPERMERCADOS,2014 ,Julio
PERAS,98482,1.45585,148,476,,,HIPERMERCADOS,2014 ,Julio
MELOCOTONES,2.46827,3.44500,14,833,,,HIPERMERCADOS,2014 ,Julio
ALBARICOQUES,30194,64418,213,214,,,HIPERMERCADOS,2014 ,Julio
FRESAS/FRESON,8638,29359,34,071,,,HIPERMERCADOS,2014 ,Julio
MELON,6.74778,4.85895,072,903,,,HIPERMERCADOS,2014 ,Julio
SANDIA,8.08160,4.47839,055,801,,,HIPERMERCADOS,2014 ,Julio
CIRUELAS,54849,90865,166,328,,,HIPERMERCADOS,2014 ,Julio
CEREZAS,1.05154,2.57168,245,416,,,HIPERMERCADOS,2014 ,Julio
UVAS,15013,41522,277,115,,,HIPERMERCADOS,2014 ,Julio
KIWI,62858,1.78882,285,271,,,HIPERMERCADOS,2014 ,Julio
AGUACATE,21947,70637,322,191,,,HIPERMERCADOS,2014 ,Julio
PIÑA,59954,77579,129,159,,,HIPERMERCADOS,2014 ,Julio
OTRAS FRUTAS FRESCAS,3.71737,5.55638,149,1096,,,HIPERMERCADOS,2014 ,Julio
FRUTAS IV GAMA,73540,79098,108,16,,,HIPERMERCADOS,2014 ,Julio
FRUTAS ECOLOGICAS,86663,1.26974,147,242,,,HIPERMERCADOS,2014 ,Julio
