Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,29.00114,39.22557,135,304,,,HIPERMERCADOS,2013 ,Diciembre
NARANJAS,6.24427,5.26189,084,858,,,HIPERMERCADOS,2013 ,Diciembre
MANDARINAS,3.94067,4.25064,108,1034,,,HIPERMERCADOS,2013 ,Diciembre
LIMONES,78168,1.14895,147,596,,,HIPERMERCADOS,2013 ,Diciembre
PLATANOS,4.68631,6.24509,133,1473,,,HIPERMERCADOS,2013 ,Diciembre
MANZANAS,3.22033,4.60645,143,1003,,,HIPERMERCADOS,2013 ,Diciembre
PERAS,1.81304,2.38507,132,713,,,HIPERMERCADOS,2013 ,Diciembre
MELOCOTONES,2409,3389,141,013,,,HIPERMERCADOS,2013 ,Diciembre
ALBARICOQUES,378,1517,402,006,,,HIPERMERCADOS,2013 ,Diciembre
FRESAS/FRESON,2730,14405,528,029,,,HIPERMERCADOS,2013 ,Diciembre
MELON,59179,1.00784,17,12,,,HIPERMERCADOS,2013 ,Diciembre
SANDIA,5515,7475,136,013,,,HIPERMERCADOS,2013 ,Diciembre
CIRUELAS,7147,16104,225,065,,,HIPERMERCADOS,2013 ,Diciembre
CEREZAS,5683,21669,381,023,,,HIPERMERCADOS,2013 ,Diciembre
UVAS,1.32772,2.55125,192,663,,,HIPERMERCADOS,2013 ,Diciembre
KIWI,99663,2.26629,227,477,,,HIPERMERCADOS,2013 ,Diciembre
AGUACATE,58087,1.27551,22,356,,,HIPERMERCADOS,2013 ,Diciembre
PIÑA,1.93236,2.40673,125,548,,,HIPERMERCADOS,2013 ,Diciembre
OTRAS FRUTAS FRESCAS,2.64685,5.17428,195,834,,,HIPERMERCADOS,2013 ,Diciembre
FRUTAS IV GAMA,76216,1.14480,15,268,,,HIPERMERCADOS,2013 ,Diciembre
FRUTAS ECOLOGICAS,1.02781,1.69122,165,26,,,HIPERMERCADOS,2013 ,Diciembre
