Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,28.03640,39.37687,14,2761,,,HIPERMERCADOS,2016 ,Enero
NARANJAS,7.13971,5.92977,083,855,,,HIPERMERCADOS,2016 ,Enero
MANDARINAS,3.46363,4.19511,121,857,,,HIPERMERCADOS,2016 ,Enero
LIMONES,51222,87082,17,337,,,HIPERMERCADOS,2016 ,Enero
PLATANOS,4.67088,6.26836,134,1427,,,HIPERMERCADOS,2016 ,Enero
MANZANAS,4.70222,6.63774,141,1147,,,HIPERMERCADOS,2016 ,Enero
PERAS,1.72523,2.47321,143,615,,,HIPERMERCADOS,2016 ,Enero
MELOCOTONES,000,000,0,0,,,HIPERMERCADOS,2016 ,Enero
NECTARINAS,5644,6027,107,017,,,HIPERMERCADOS,2016 ,Enero
ALBARICOQUES,000,000,0,0,,,HIPERMERCADOS,2016 ,Enero
FRESAS/FRESON,90050,3.00478,334,559,,,HIPERMERCADOS,2016 ,Enero
MELON,21642,37925,175,045,,,HIPERMERCADOS,2016 ,Enero
SANDIA,2730,3414,125,007,,,HIPERMERCADOS,2016 ,Enero
CIRUELAS,2921,10560,362,019,,,HIPERMERCADOS,2016 ,Enero
CEREZAS,525,1881,358,003,,,HIPERMERCADOS,2016 ,Enero
UVAS,53381,1.21755,228,263,,,HIPERMERCADOS,2016 ,Enero
KIWI,1.18959,2.83455,238,63,,,HIPERMERCADOS,2016 ,Enero
AGUACATE,20919,85058,407,197,,,HIPERMERCADOS,2016 ,Enero
PIÑA,99769,1.37701,138,301,,,HIPERMERCADOS,2016 ,Enero
OTRAS FRUTAS FRESCAS,1.65712,3.11933,188,6,,,HIPERMERCADOS,2016 ,Enero
FRUTAS IV GAMA,16348,38193,234,107,,,HIPERMERCADOS,2016 ,Enero
